# Nygaard Kirkwood HullRadSAS SAXS_weights
2.862622930704660895e+00 2.408241987228393555e+00 2.910000000000000142e+00 8.406700000000000674e-05
2.680477791887738270e+00 2.145602703094482422e+00 2.494000000000000217e+00 4.705800000000000244e-05
3.062912468436402413e+00 2.484711408615112305e+00 2.958000000000000185e+00 8.061800000000000639e-05
3.022264120938780163e+00 2.397503852844238281e+00 2.850000000000000089e+00 6.698999999999999389e-05
2.474242249802673488e+00 2.165507078170776367e+00 2.636000000000000121e+00 5.856900000000000116e-05
2.231237529051384172e+00 1.821430444717407227e+00 2.278000000000000025e+00 1.383800000000000032e-05
2.851333435650217130e+00 2.414247989654541016e+00 2.934000000000000163e+00 9.219900000000000274e-05
3.277909192412425732e+00 2.862314701080322266e+00 3.516000000000000014e+00 9.644999999999999982e-05
2.635980402356013830e+00 2.100202322006225586e+00 2.524999999999999911e+00 4.014100000000000074e-05
2.642716984691077631e+00 2.209728717803955078e+00 2.595000000000000195e+00 6.318499999999999898e-05
2.997400446512217265e+00 2.369449377059936523e+00 2.874000000000000110e+00 7.778299999999999711e-05
2.790497640548282643e+00 2.335557222366333008e+00 2.892999999999999794e+00 7.896700000000000475e-05
2.555323160361301582e+00 2.024544000625610352e+00 2.487000000000000099e+00 3.459400000000000116e-05
2.376437246190664876e+00 1.969355106353759766e+00 2.406000000000000139e+00 2.916100000000000083e-05
2.874171986182820326e+00 2.279396533966064453e+00 2.758999999999999897e+00 5.810900000000000218e-05
2.991930803040632636e+00 2.397720575332641602e+00 2.879999999999999893e+00 7.745999999999999359e-05
2.507227450054787532e+00 2.068022966384887695e+00 2.423000000000000043e+00 3.220999999999999824e-05
2.256260834885812638e+00 1.733738541603088379e+00 2.133999999999999897e+00 1.189599999999999927e-05
2.396922341166292103e+00 2.010987520217895508e+00 2.412999999999999812e+00 3.704999999999999933e-05
2.575993521215799387e+00 2.073279857635498047e+00 2.478000000000000203e+00 3.164300000000000180e-05
3.128683134184501391e+00 2.848282575607299805e+00 3.358000000000000096e+00 1.564699999999999978e-04
2.685927753865326117e+00 2.220313549041748047e+00 2.629000000000000004e+00 4.946399999999999940e-05
2.560474455385050696e+00 2.152297973632812500e+00 2.535000000000000142e+00 3.605999999999999695e-05
2.452698557944435809e+00 1.947341322898864746e+00 2.366999999999999993e+00 2.890600000000000073e-05
2.678790425704765887e+00 2.196929931640625000e+00 2.745000000000000107e+00 5.236400000000000212e-05
2.315025483996004496e+00 1.926467418670654297e+00 2.290999999999999925e+00 2.822800000000000146e-05
2.792182908558747290e+00 2.288235425949096680e+00 2.713000000000000078e+00 6.084499999999999766e-05
2.828264513249010736e+00 2.208886623382568359e+00 2.628000000000000114e+00 4.810399999999999887e-05
2.797713176022480486e+00 2.316877841949462891e+00 2.787999999999999812e+00 8.207299999999999839e-05
2.736971621106338404e+00 2.240552186965942383e+00 2.866999999999999993e+00 5.118600000000000087e-05
2.453251549660740327e+00 1.960651397705078125e+00 2.338999999999999968e+00 2.331599999999999835e-05
2.557928399052705526e+00 2.168537855148315430e+00 2.701000000000000068e+00 5.993099999999999930e-05
2.713452071055952430e+00 2.271844625473022461e+00 2.741999999999999993e+00 6.684799999999999423e-05
2.617802161292148710e+00 2.247197628021240234e+00 2.717000000000000082e+00 6.600299999999999809e-05
2.641981106212346386e+00 2.194680690765380859e+00 2.708000000000000185e+00 5.273800000000000227e-05
2.615330374854396123e+00 2.147384166717529297e+00 2.472999999999999865e+00 5.033199999999999854e-05
2.624666056113293511e+00 2.230257511138916016e+00 2.653999999999999915e+00 5.151400000000000179e-05
2.302468405065113188e+00 1.973735809326171875e+00 2.362999999999999989e+00 3.261600000000000079e-05
2.841102488044811913e+00 2.261361837387084961e+00 2.926000000000000156e+00 6.490600000000000503e-05
2.048653980727651369e+00 1.639297962188720703e+00 1.985000000000000098e+00 6.252399999999999633e-06
2.445853759420289819e+00 2.065626859664916992e+00 2.545999999999999819e+00 4.455400000000000067e-05
2.755248058447921977e+00 2.227916240692138672e+00 2.665000000000000036e+00 5.205999999999999961e-05
2.439414546587488353e+00 2.019973516464233398e+00 2.447000000000000064e+00 3.348599999999999754e-05
2.699855311781579559e+00 2.293475627899169922e+00 2.734999999999999876e+00 8.040199999999999355e-05
2.751811821021878934e+00 2.322164058685302734e+00 2.811999999999999833e+00 8.410200000000000217e-05
3.044316371083615635e+00 2.657737493515014648e+00 3.101999999999999869e+00 1.243700000000000036e-04
2.229040425470432130e+00 1.834086298942565918e+00 2.192000000000000171e+00 1.756100000000000009e-05
2.593635312067414933e+00 2.077485322952270508e+00 2.575000000000000178e+00 3.865899999999999697e-05
2.909492268159207917e+00 2.382452726364135742e+00 2.867999999999999883e+00 8.208700000000000198e-05
2.687118879734625931e+00 2.209783792495727539e+00 2.677999999999999936e+00 6.740399999999999365e-05
2.303138962278402424e+00 1.822749137878417969e+00 2.238999999999999879e+00 2.180799999999999856e-05
3.053838916078039922e+00 2.656746149063110352e+00 3.088000000000000078e+00 1.216500000000000025e-04
3.065079810427679075e+00 2.706282138824462891e+00 3.025999999999999801e+00 1.646899999999999970e-04
2.310127335823554340e+00 1.893517613410949707e+00 2.371999999999999886e+00 1.939599999999999861e-05
2.413419137161873618e+00 2.017909049987792969e+00 2.436999999999999833e+00 4.032499999999999762e-05
3.099204814373234029e+00 2.523988246917724609e+00 2.938000000000000167e+00 7.449599999999999961e-05
2.909414962258746407e+00 2.440299272537231445e+00 2.903000000000000025e+00 7.686400000000000133e-05
2.657903704874010842e+00 2.101249694824218750e+00 2.587000000000000188e+00 3.999600000000000128e-05
3.026056196632473494e+00 2.467117786407470703e+00 2.944999999999999840e+00 8.924600000000000577e-05
2.860016125900087136e+00 2.283183336257934570e+00 2.849000000000000199e+00 7.112200000000000108e-05
2.598945612261505556e+00 2.125798702239990234e+00 2.495999999999999996e+00 4.006700000000000111e-05
2.417242785502857760e+00 1.843231797218322754e+00 2.314999999999999947e+00 1.662699999999999852e-05
2.550238345669234352e+00 2.191642284393310547e+00 2.645000000000000018e+00 4.758799999999999906e-05
2.531875187266777960e+00 2.219761133193969727e+00 2.616000000000000103e+00 5.976099999999999923e-05
3.107339618505082335e+00 2.736224174499511719e+00 3.259999999999999787e+00 1.433600000000000098e-04
2.886637241628629891e+00 2.480116844177246094e+00 2.979999999999999982e+00 9.748199999999999942e-05
2.316119081247620226e+00 1.936150193214416504e+00 2.322000000000000064e+00 2.722000000000000027e-05
2.254353096942464774e+00 1.791383862495422363e+00 2.185000000000000053e+00 1.730699999999999879e-05
2.695623783775161542e+00 2.268285989761352539e+00 2.665999999999999925e+00 6.461000000000000651e-05
2.969200218775252420e+00 2.416986465454101562e+00 2.782999999999999918e+00 7.675199999999999969e-05
2.916769892722540725e+00 2.358190059661865234e+00 2.841000000000000192e+00 7.275600000000000611e-05
2.310799695071997562e+00 1.880625009536743164e+00 2.415000000000000036e+00 2.213500000000000068e-05
2.386085756550845982e+00 1.852529168128967285e+00 2.333000000000000185e+00 1.845399999999999984e-05
2.910579346110844234e+00 2.319989681243896484e+00 2.758999999999999897e+00 6.124100000000000539e-05
2.723048754478255784e+00 2.205579280853271484e+00 2.588999999999999968e+00 5.494400000000000114e-05
2.876797261842297893e+00 2.348338127136230469e+00 2.814999999999999947e+00 6.452399999999999412e-05
3.062842595409364765e+00 2.481391429901123047e+00 2.971000000000000085e+00 8.428100000000000164e-05
2.463172032153909452e+00 2.053353786468505859e+00 2.448999999999999844e+00 3.842600000000000106e-05
2.302013956264909122e+00 1.957250475883483887e+00 2.388999999999999790e+00 2.653199999999999941e-05
2.450217123941009323e+00 2.015633344650268555e+00 2.303999999999999826e+00 3.240099999999999691e-05
2.112765245746393905e+00 1.726656436920166016e+00 2.174999999999999822e+00 8.638999999999999788e-06
2.234345969458377379e+00 1.808998465538024902e+00 2.278999999999999915e+00 1.277999999999999961e-05
2.417254169391089835e+00 2.008863210678100586e+00 2.467999999999999972e+00 2.993299999999999954e-05
2.506452695636296912e+00 2.060358285903930664e+00 2.520999999999999908e+00 3.313699999999999800e-05
3.056186818553360052e+00 2.447700023651123047e+00 2.935000000000000053e+00 8.469399999999999921e-05
3.071577952094648456e+00 2.579463481903076172e+00 3.115000000000000213e+00 9.708599999999999847e-05
2.469911780589693073e+00 2.031831502914428711e+00 2.512000000000000011e+00 3.901199999999999850e-05
2.611553305299981531e+00 2.150545597076416016e+00 2.596000000000000085e+00 3.782799999999999764e-05
2.392351714597809487e+00 1.931769371032714844e+00 2.411999999999999922e+00 2.525300000000000030e-05
3.091080799046523886e+00 2.459558963775634766e+00 2.895999999999999908e+00 7.059000000000000008e-05
3.145101520488040592e+00 2.615537166595458984e+00 3.043000000000000149e+00 7.656499999999999623e-05
2.489013581918405826e+00 2.061329364776611328e+00 2.584000000000000075e+00 3.815800000000000295e-05
2.395299000134608391e+00 1.884430050849914551e+00 2.303999999999999826e+00 1.535000000000000042e-05
2.916926610763396432e+00 2.446054458618164062e+00 2.847999999999999865e+00 7.045799999999999524e-05
2.518849201832109141e+00 2.005394697189331055e+00 2.541999999999999815e+00 3.682399999999999844e-05
2.509622086447862888e+00 2.062860727310180664e+00 2.559000000000000163e+00 3.267099999999999941e-05
2.739893803909306591e+00 2.421682834625244141e+00 2.911999999999999922e+00 1.007199999999999979e-04
2.613372354735059133e+00 2.097892045974731445e+00 2.456999999999999851e+00 3.727700000000000241e-05
2.541462743220371578e+00 2.103302001953125000e+00 2.508000000000000007e+00 3.054499999999999978e-05
2.478555870197252542e+00 1.956341862678527832e+00 2.484999999999999876e+00 2.462100000000000025e-05
2.341118025062935537e+00 1.855012774467468262e+00 2.354999999999999982e+00 1.773300000000000115e-05
2.656777172546006760e+00 2.077907085418701172e+00 2.455000000000000071e+00 3.281599999999999887e-05
2.525337695285994943e+00 2.044950485229492188e+00 2.568999999999999950e+00 3.474999999999999763e-05
3.123999377055642235e+00 2.636936187744140625e+00 3.088999999999999968e+00 9.550199999999999466e-05
3.062616946686260722e+00 2.513741970062255859e+00 3.096000000000000085e+00 9.150200000000000586e-05
2.566386448203398452e+00 2.186064481735229492e+00 2.516999999999999904e+00 5.712300000000000179e-05
2.652545874835602113e+00 2.110177040100097656e+00 2.511000000000000121e+00 5.571000000000000024e-05
2.831304754572815163e+00 2.278808593750000000e+00 2.706999999999999851e+00 6.417199999999999478e-05
2.458009333641694383e+00 2.077515602111816406e+00 2.547000000000000153e+00 3.693600000000000008e-05
2.470464581258653869e+00 2.121891021728515625e+00 2.467999999999999972e+00 4.177900000000000098e-05
2.898693834262310975e+00 2.375640392303466797e+00 2.787999999999999812e+00 8.345099999999999773e-05
2.558637880451806179e+00 2.104514360427856445e+00 2.535000000000000142e+00 4.517399999999999812e-05
2.124909216564732972e+00 1.665144324302673340e+00 2.088000000000000078e+00 7.439499999999999668e-06
2.362724292749880384e+00 1.892094373703002930e+00 2.221999999999999975e+00 2.152900000000000004e-05
2.386602898845658238e+00 2.009118080139160156e+00 2.447000000000000064e+00 2.807800000000000120e-05
2.227737877904284680e+00 1.791761517524719238e+00 2.302000000000000046e+00 1.295800000000000028e-05
2.633127770743973972e+00 2.152516365051269531e+00 2.612999999999999989e+00 4.457099999999999729e-05
2.496179868511613886e+00 2.149020195007324219e+00 2.484999999999999876e+00 4.066700000000000214e-05
2.586473013543987509e+00 2.262701988220214844e+00 2.649999999999999911e+00 6.878600000000000176e-05
2.483533215326731103e+00 2.036735534667968750e+00 2.467999999999999972e+00 3.212099999999999960e-05
2.222666290423845670e+00 1.757404208183288574e+00 2.278000000000000025e+00 9.038900000000000821e-06
2.466676325501897971e+00 2.090440273284912109e+00 2.450000000000000178e+00 3.966699999999999816e-05
3.065929592137282889e+00 2.443220138549804688e+00 2.946000000000000174e+00 6.860999999999999532e-05
2.422768513241584820e+00 1.926787376403808594e+00 2.350999999999999979e+00 2.085100000000000077e-05
2.804029450965614068e+00 2.199662685394287109e+00 2.748000000000000220e+00 5.348500000000000037e-05
2.610477180828671084e+00 2.263173580169677734e+00 2.662999999999999812e+00 6.638100000000000023e-05
2.854872287260540098e+00 2.390196561813354492e+00 2.911999999999999922e+00 7.687999999999999576e-05
2.571838591698798471e+00 2.131261110305786133e+00 2.555000000000000160e+00 5.348300000000000276e-05
2.594497033190765301e+00 2.182736158370971680e+00 2.608000000000000096e+00 6.454499999999999951e-05
2.362385994880467077e+00 1.959969520568847656e+00 2.362000000000000099e+00 2.443600000000000118e-05
2.804228480662783518e+00 2.297256708145141602e+00 2.728000000000000203e+00 7.246900000000000021e-05
2.933877753141198141e+00 2.369963407516479492e+00 2.834999999999999964e+00 7.011299999999999770e-05
2.678998387576775997e+00 2.203390359878540039e+00 2.658999999999999808e+00 6.178900000000000082e-05
2.920662979632306921e+00 2.335596323013305664e+00 2.899999999999999911e+00 7.495899999999999840e-05
2.375977307722302534e+00 1.960245013236999512e+00 2.407999999999999918e+00 2.354100000000000043e-05
2.689671627415538779e+00 2.198513269424438477e+00 2.544000000000000039e+00 6.104100000000000053e-05
2.996791229309253346e+00 2.267919301986694336e+00 2.636000000000000121e+00 4.662800000000000148e-05
3.022230253746846174e+00 2.598803281784057617e+00 3.160000000000000142e+00 1.052199999999999989e-04
2.525803392906914357e+00 2.021799087524414062e+00 2.408999999999999808e+00 3.136299999999999771e-05
2.546608422894172996e+00 2.098778009414672852e+00 2.597999999999999865e+00 4.341499999999999683e-05
2.038892270150249875e+00 1.657400250434875488e+00 2.036999999999999922e+00 8.466400000000000797e-06
2.269719277780185340e+00 1.836572051048278809e+00 2.254999999999999893e+00 1.565699999999999934e-05
2.521740125591659609e+00 2.074082136154174805e+00 2.486000000000000210e+00 3.720600000000000258e-05
2.660846210294292469e+00 2.107940673828125000e+00 2.521999999999999797e+00 4.101000000000000207e-05
3.050942068244851146e+00 2.328802585601806641e+00 2.801000000000000156e+00 5.055000000000000221e-05
2.457362933124695559e+00 1.932867169380187988e+00 2.339999999999999858e+00 2.714000000000000104e-05
2.818939271568492000e+00 2.244039535522460938e+00 2.661000000000000032e+00 5.632500000000000028e-05
2.521416779962581955e+00 2.132350206375122070e+00 2.471000000000000085e+00 3.572500000000000100e-05
2.795205892518651591e+00 2.346338272094726562e+00 2.915999999999999925e+00 8.119000000000000023e-05
2.598936905378361750e+00 2.100430965423583984e+00 2.592000000000000082e+00 4.852200000000000062e-05
2.763277629557827186e+00 2.437724351882934570e+00 2.724000000000000199e+00 8.880399999999999882e-05
2.445781799007913371e+00 2.022643566131591797e+00 2.560999999999999943e+00 3.372900000000000182e-05
2.584990136902654889e+00 2.127545833587646484e+00 2.524999999999999911e+00 5.695999999999999674e-05
2.770233352763441736e+00 2.321301460266113281e+00 2.767999999999999794e+00 6.881499999999999759e-05
2.440835157403623334e+00 1.961485862731933594e+00 2.424999999999999822e+00 2.439100000000000076e-05
2.369134064511278837e+00 1.889014244079589844e+00 2.342000000000000082e+00 2.394000000000000118e-05
2.457091799302405288e+00 2.111186265945434570e+00 2.580000000000000071e+00 5.222699999999999988e-05
2.863369637642406040e+00 2.371822595596313477e+00 2.782000000000000028e+00 8.944499999999999489e-05
2.534494872762556916e+00 2.003062963485717773e+00 2.483000000000000096e+00 2.343199999999999859e-05
2.662494693411700641e+00 2.090736627578735352e+00 2.648000000000000131e+00 4.771900000000000170e-05
2.493789177456224859e+00 2.061059236526489258e+00 2.430000000000000160e+00 4.256500000000000328e-05
2.630433800140604461e+00 2.239893198013305664e+00 2.697999999999999954e+00 6.418800000000000276e-05
2.478835463210018020e+00 2.034411668777465820e+00 2.386000000000000121e+00 3.798299999999999870e-05
2.209414966912767841e+00 1.797048926353454590e+00 2.225999999999999979e+00 1.147599999999999990e-05
2.761409767718770780e+00 2.344643831253051758e+00 2.834000000000000075e+00 9.547199999999999665e-05
2.938157897911021443e+00 2.304147958755493164e+00 2.685999999999999943e+00 6.399000000000000228e-05
2.479110294958330130e+00 2.095768451690673828e+00 2.544999999999999929e+00 5.389400000000000272e-05
2.298415448932720206e+00 1.916989684104919434e+00 2.283999999999999808e+00 1.718900000000000094e-05
2.000999794650001995e+00 1.648465752601623535e+00 2.033999999999999808e+00 6.528599999999999631e-06
2.589875457783216817e+00 2.032389163970947266e+00 2.432999999999999829e+00 2.809699999999999882e-05
3.060297658248184227e+00 2.448686599731445312e+00 2.782000000000000028e+00 7.278899999999999715e-05
2.815269358724441062e+00 2.368013381958007812e+00 2.674999999999999822e+00 9.830899999999999676e-05
2.804331580672720481e+00 2.336221218109130859e+00 2.818000000000000060e+00 7.419099999999999491e-05
2.503344596525630017e+00 1.953728318214416504e+00 2.349000000000000199e+00 2.503299999999999902e-05
2.411914320295708958e+00 2.011442184448242188e+00 2.380999999999999783e+00 3.258699999999999818e-05
2.354861384779308953e+00 1.985667943954467773e+00 2.369000000000000217e+00 3.128899999999999807e-05
2.347278304495286072e+00 1.864344954490661621e+00 2.283999999999999808e+00 2.509700000000000044e-05
2.516850458274507929e+00 2.039722204208374023e+00 2.519000000000000128e+00 3.508399999999999816e-05
2.593962565316994429e+00 2.165745973587036133e+00 2.557999999999999829e+00 4.608899999999999868e-05
2.891611632784631958e+00 2.364317655563354492e+00 2.911999999999999922e+00 7.756200000000000041e-05
2.185391089582338964e+00 1.830436825752258301e+00 2.190999999999999837e+00 1.698500000000000086e-05
2.515506038695711322e+00 1.952208757400512695e+00 2.330000000000000071e+00 2.434300000000000054e-05
3.009712076380243850e+00 2.358172416687011719e+00 2.787999999999999812e+00 6.972999999999999815e-05
2.442191739284332197e+00 1.943173646926879883e+00 2.379000000000000004e+00 2.264099999999999888e-05
2.676226714561721565e+00 2.153561830520629883e+00 2.709999999999999964e+00 4.393199999999999883e-05
2.497928347868753285e+00 2.000422000885009766e+00 2.520000000000000018e+00 3.329499999999999886e-05
2.689699541685798501e+00 2.281324863433837891e+00 2.753000000000000114e+00 6.698900000000000525e-05
2.708115245947499083e+00 2.235356807708740234e+00 2.771999999999999797e+00 5.524599999999999926e-05
2.529438983981686651e+00 2.009257793426513672e+00 2.343999999999999861e+00 3.032499999999999850e-05
2.198271033498368165e+00 1.829432010650634766e+00 2.229999999999999982e+00 1.232099999999999943e-05
2.808557323911429204e+00 2.382960796356201172e+00 2.919999999999999929e+00 8.542699999999999372e-05
2.551258050373535369e+00 2.115490674972534180e+00 2.446000000000000174e+00 3.475899999999999704e-05
2.570133314854035511e+00 2.090234994888305664e+00 2.459999999999999964e+00 4.271999999999999756e-05
2.854427024973113625e+00 2.254673719406127930e+00 2.688000000000000167e+00 4.756800000000000264e-05
2.809240242901443363e+00 2.301188230514526367e+00 2.763999999999999790e+00 6.760399999999999851e-05
3.010999845491160620e+00 2.517927408218383789e+00 2.970000000000000195e+00 8.885799999999999526e-05
3.003094372811163204e+00 2.433228015899658203e+00 2.778000000000000025e+00 6.477700000000000677e-05
3.174923528690306362e+00 2.665574073791503906e+00 3.224000000000000199e+00 9.692900000000000658e-05
2.383384978945537469e+00 1.945631742477416992e+00 2.313000000000000167e+00 2.334500000000000095e-05
2.717478465686618883e+00 2.342848062515258789e+00 2.721999999999999975e+00 9.220400000000000015e-05
2.794256400281020625e+00 2.401582479476928711e+00 2.845000000000000195e+00 9.615000000000000608e-05
2.528613099508261630e+00 2.078258275985717773e+00 2.569999999999999840e+00 3.926799999999999741e-05
2.287774414099278175e+00 1.863283753395080566e+00 2.241000000000000103e+00 1.683800000000000040e-05
3.041824131896352146e+00 2.618394374847412109e+00 3.311999999999999833e+00 1.110899999999999952e-04
2.660757758009189011e+00 2.195020198822021484e+00 2.657999999999999918e+00 5.354100000000000119e-05
2.481055170205821003e+00 2.090162277221679688e+00 2.480999999999999872e+00 4.418199999999999813e-05
2.387958580062512048e+00 1.952342391014099121e+00 2.399000000000000021e+00 3.099799999999999696e-05
2.471191808338452311e+00 1.956074953079223633e+00 2.318000000000000060e+00 2.874100000000000146e-05
2.431307133693258571e+00 2.056396484375000000e+00 2.363999999999999879e+00 3.668700000000000297e-05
2.692253088137269490e+00 2.173740386962890625e+00 2.569999999999999840e+00 6.158600000000000294e-05
2.565766965584181492e+00 2.143459081649780273e+00 2.648000000000000131e+00 4.228600000000000138e-05
2.417981494209967330e+00 1.861496567726135254e+00 2.257000000000000117e+00 1.994499999999999962e-05
2.647582579544468295e+00 2.248195409774780273e+00 2.579000000000000181e+00 5.311699999999999983e-05
2.416567883975489384e+00 1.945699930191040039e+00 2.394000000000000128e+00 2.874599999999999887e-05
2.461578898823000294e+00 1.891898512840270996e+00 2.330000000000000071e+00 2.225799999999999933e-05
2.558225800817012008e+00 2.030813455581665039e+00 2.470000000000000195e+00 4.608800000000000326e-05
2.363635243262526053e+00 1.967884182929992676e+00 2.388999999999999790e+00 3.160699999999999740e-05
2.469264279474283619e+00 2.010564565658569336e+00 2.411999999999999922e+00 3.140800000000000151e-05
2.250110359306705110e+00 1.822595477104187012e+00 2.166999999999999815e+00 2.182499999999999856e-05
2.702270728768211505e+00 2.113711118698120117e+00 2.588999999999999968e+00 3.693799999999999769e-05
2.889411273440748662e+00 2.373110771179199219e+00 2.878000000000000114e+00 7.931100000000000010e-05
2.784569581929814408e+00 2.172732353210449219e+00 2.666999999999999815e+00 4.915600000000000167e-05
2.448651295889615387e+00 1.858931779861450195e+00 2.331999999999999851e+00 1.908200000000000128e-05
2.426897784693771598e+00 1.900662422180175781e+00 2.407000000000000028e+00 1.764500000000000131e-05
2.315352789383460230e+00 1.930319309234619141e+00 2.412999999999999812e+00 2.818799999999999846e-05
2.581894336953302282e+00 2.177493810653686523e+00 2.536000000000000032e+00 5.011799999999999686e-05
3.029627579011220373e+00 2.398812055587768555e+00 2.902000000000000135e+00 7.424500000000000489e-05
2.404617401156905920e+00 1.916035175323486328e+00 2.285000000000000142e+00 2.659799999999999843e-05
2.754583855218360799e+00 2.229309558868408203e+00 2.611000000000000210e+00 5.393899999999999975e-05
2.560400315245619396e+00 2.134536266326904297e+00 2.527000000000000135e+00 4.805099999999999785e-05
2.586772261723812694e+00 2.072547435760498047e+00 2.624000000000000110e+00 3.199200000000000134e-05
