# Nygaard Kirkwood HullRadSAS SAXS_weights
4.537461708612214650e+00 3.797463417053222656e+00 4.791999999999999815e+00 3.455599999999999915e-05
5.221718062432570306e+00 4.330444335937500000e+00 5.349000000000000199e+00 4.393300000000000102e-05
5.451434745877024923e+00 4.296263694763183594e+00 5.338000000000000078e+00 5.546199999999999855e-05
5.923527281185306137e+00 4.927543163299560547e+00 6.019999999999999574e+00 6.306400000000000471e-05
5.825759078060704255e+00 4.769742488861083984e+00 6.107000000000000206e+00 6.717599999999999516e-05
5.448988041873607635e+00 4.542722702026367188e+00 5.676999999999999602e+00 4.909599999999999885e-05
5.524024084536436341e+00 4.498934268951416016e+00 5.658999999999999808e+00 5.727200000000000324e-05
5.235068890915607120e+00 4.191175460815429688e+00 4.820000000000000284e+00 3.098100000000000035e-05
5.254856689795831315e+00 4.168631553649902344e+00 5.153999999999999915e+00 4.281899999999999780e-05
5.225782328692886836e+00 4.448303699493408203e+00 5.421999999999999709e+00 4.783300000000000095e-05
5.049500054008640326e+00 4.150004863739013672e+00 5.116999999999999993e+00 2.994900000000000074e-05
4.755826942609266084e+00 3.578321933746337891e+00 4.368999999999999773e+00 3.482699999999999707e-05
4.631304255716131024e+00 3.825741291046142578e+00 4.738000000000000433e+00 4.365099999999999932e-05
4.705554407386606464e+00 3.917413949966430664e+00 4.818999999999999950e+00 4.717599999999999691e-05
4.362256180407721118e+00 3.648738622665405273e+00 4.575000000000000178e+00 5.418799999999999686e-05
4.789160928324600164e+00 3.925951004028320312e+00 4.862000000000000099e+00 3.967800000000000195e-05
5.264691147776319191e+00 4.343536853790283203e+00 5.459999999999999964e+00 2.315999999999999849e-05
5.265384970309750834e+00 4.500939369201660156e+00 5.495000000000000107e+00 3.867199999999999837e-05
5.116482585726332744e+00 4.317566871643066406e+00 5.347999999999999865e+00 4.562899999999999969e-05
4.897928202436875544e+00 4.124363422393798828e+00 5.270999999999999908e+00 4.818200000000000049e-05
4.561226526965453942e+00 3.952322959899902344e+00 4.963000000000000078e+00 3.557400000000000194e-05
4.645295570249642125e+00 3.963070631027221680e+00 4.932999999999999829e+00 2.675700000000000149e-05
4.262981843573422580e+00 3.281595706939697266e+00 4.613999999999999879e+00 2.543499999999999957e-05
4.886609634008369341e+00 3.901338815689086914e+00 4.924999999999999822e+00 3.433599999999999787e-05
4.799767227184262630e+00 3.999106168746948242e+00 5.011999999999999567e+00 2.164599999999999909e-05
4.600270623973123918e+00 3.821552515029907227e+00 4.698000000000000398e+00 3.912100000000000034e-05
4.493454125062825710e+00 3.559763193130493164e+00 4.838000000000000078e+00 3.007199999999999939e-05
4.613260327198671185e+00 3.834334850311279297e+00 4.727999999999999758e+00 3.248100000000000293e-05
4.157727110751038069e+00 3.436396837234497070e+00 4.363000000000000433e+00 2.484500000000000014e-05
4.317958275380171074e+00 3.488172769546508789e+00 4.589999999999999858e+00 3.339999999999999870e-05
4.817237565731792515e+00 3.942793130874633789e+00 4.751999999999999780e+00 5.820299999999999823e-05
4.843344697422995004e+00 4.049319744110107422e+00 4.988999999999999879e+00 3.380600000000000125e-05
4.346935990155779805e+00 3.681720256805419922e+00 4.676000000000000156e+00 2.498100000000000019e-05
4.391135539358565154e+00 3.741133451461791992e+00 4.700000000000000178e+00 4.068200000000000115e-05
4.963511305733765866e+00 4.321792125701904297e+00 5.253999999999999559e+00 3.550199999999999992e-05
5.137304380979434981e+00 4.365851879119873047e+00 5.235000000000000320e+00 4.647100000000000281e-05
4.740157197453070737e+00 3.983046770095825195e+00 4.998000000000000220e+00 4.893600000000000039e-05
4.839816579975804167e+00 4.109253406524658203e+00 5.073999999999999844e+00 4.448799999999999825e-05
5.180615884287800732e+00 4.264442443847656250e+00 5.397000000000000242e+00 4.563699999999999690e-05
5.277770195948063403e+00 4.562836170196533203e+00 5.583000000000000185e+00 3.395899999999999792e-05
4.832573869645577780e+00 3.951553583145141602e+00 4.966999999999999638e+00 2.190599999999999999e-05
4.644108547867607406e+00 3.965514659881591797e+00 4.775000000000000355e+00 2.452599999999999862e-05
4.517729262735407758e+00 3.757642984390258789e+00 4.809000000000000163e+00 2.192300000000000000e-05
5.315435502370012166e+00 4.747563838958740234e+00 6.043999999999999595e+00 4.503700000000000265e-05
5.004474925497051530e+00 4.414583206176757812e+00 5.463000000000000078e+00 6.304500000000000371e-05
5.117110115353358246e+00 4.070521831512451172e+00 5.145999999999999908e+00 3.865999999999999916e-05
4.881338808811038987e+00 3.725830554962158203e+00 5.041000000000000369e+00 5.351799999999999819e-05
5.016793114120271291e+00 3.552470207214355469e+00 4.541000000000000369e+00 2.429500000000000032e-05
5.100190929181663613e+00 3.939935445785522461e+00 5.001000000000000334e+00 2.742199999999999935e-05
5.583735194216355779e+00 4.059669017791748047e+00 5.208999999999999631e+00 4.119500000000000115e-05
5.506843770716107755e+00 4.290071487426757812e+00 5.487000000000000099e+00 2.882199999999999950e-05
5.016529725653424698e+00 4.137896060943603516e+00 5.078000000000000291e+00 3.394999999999999852e-05
4.137610420204638650e+00 3.382349491119384766e+00 4.224000000000000199e+00 3.287499999999999949e-05
4.050883837370985674e+00 3.421769380569458008e+00 4.400000000000000355e+00 2.217299999999999930e-05
4.641093937642074785e+00 3.941083431243896484e+00 4.926000000000000156e+00 2.281899999999999955e-05
5.105478853978624443e+00 4.090052127838134766e+00 5.036999999999999922e+00 3.676100000000000260e-05
5.664296014251227085e+00 4.742395877838134766e+00 5.809999999999999609e+00 4.827299999999999674e-05
5.499738413870889353e+00 4.233988285064697266e+00 5.147000000000000242e+00 5.102399999999999801e-05
5.267203295150670428e+00 4.210608959197998047e+00 5.503999999999999559e+00 3.837899999999999965e-05
5.259053631112845295e+00 4.568923950195312500e+00 5.592999999999999972e+00 3.972500000000000336e-05
5.478324405369402683e+00 4.399750232696533203e+00 5.466000000000000192e+00 9.061600000000000113e-05
5.908476364074929599e+00 4.731553077697753906e+00 5.541999999999999815e+00 6.226199999999999443e-05
5.786688003362288946e+00 4.330297470092773438e+00 5.376000000000000334e+00 4.227499999999999758e-05
5.675689364488625266e+00 4.381460189819335938e+00 5.443999999999999950e+00 3.444999999999999712e-05
5.269009743124199119e+00 4.258921623229980469e+00 5.304000000000000270e+00 3.338799999999999949e-05
4.830381996521133203e+00 3.731961488723754883e+00 4.599000000000000199e+00 3.659400000000000234e-05
4.812399079063430563e+00 4.020853519439697266e+00 4.942999999999999616e+00 2.852999999999999959e-05
5.034812077118585805e+00 4.180730342864990234e+00 5.208000000000000185e+00 2.764700000000000144e-05
5.271953331694278155e+00 4.347166538238525391e+00 5.506999999999999673e+00 5.331200000000000050e-05
5.207023898101796888e+00 3.987239122390747070e+00 5.036999999999999922e+00 4.547900000000000282e-05
5.059305416715818460e+00 3.985736370086669922e+00 5.131999999999999673e+00 2.691100000000000035e-05
5.313566990157345238e+00 4.237101554870605469e+00 5.272000000000000242e+00 3.434799999999999708e-05
5.318015263692036143e+00 4.189065456390380859e+00 5.363999999999999879e+00 5.398099999999999698e-05
5.285813217497283389e+00 4.252952575683593750e+00 5.676999999999999602e+00 3.569200000000000318e-05
5.429969195242053459e+00 4.572633266448974609e+00 5.684999999999999609e+00 3.870500000000000297e-05
5.987286237771139774e+00 4.805277824401855469e+00 5.830000000000000071e+00 9.847499999999999483e-05
5.823671480777504073e+00 4.696523666381835938e+00 6.136999999999999567e+00 6.209300000000000333e-05
5.791897842925723516e+00 4.672142505645751953e+00 5.905999999999999694e+00 7.284000000000000056e-05
6.049389396923472439e+00 4.921430110931396484e+00 6.126999999999999780e+00 1.009500000000000008e-04
6.292790930573184838e+00 5.218938827514648438e+00 6.730999999999999872e+00 7.301099999999999604e-05
6.753858260209929298e+00 5.214478015899658203e+00 6.450000000000000178e+00 1.056000000000000054e-04
6.841649660327457028e+00 5.416778087615966797e+00 6.844999999999999751e+00 1.444499999999999875e-04
6.628628290734686068e+00 5.136944770812988281e+00 6.772000000000000242e+00 1.091100000000000040e-04
6.581272097047014213e+00 5.429093360900878906e+00 6.493999999999999773e+00 6.083800000000000264e-05
6.350369296703936683e+00 4.737349510192871094e+00 6.076999999999999957e+00 1.150699999999999943e-04
6.174123900260533482e+00 4.736937522888183594e+00 6.113999999999999879e+00 9.851799999999999425e-05
6.013784237646652819e+00 4.670998573303222656e+00 5.790000000000000036e+00 7.285099999999999757e-05
5.787384132209269616e+00 4.683403968811035156e+00 5.687000000000000277e+00 5.245100000000000315e-05
5.083062513966512874e+00 3.814407110214233398e+00 4.878999999999999559e+00 5.534600000000000169e-05
4.889405750384322680e+00 3.811611413955688477e+00 5.073000000000000398e+00 4.055500000000000050e-05
4.676565117875101762e+00 3.861154317855834961e+00 4.908999999999999808e+00 3.909000000000000013e-05
4.430213592177729254e+00 3.633780241012573242e+00 4.721000000000000085e+00 3.066600000000000082e-05
4.700334684828936460e+00 3.810196638107299805e+00 4.650999999999999801e+00 4.448799999999999825e-05
5.282889151933443550e+00 4.141994476318359375e+00 5.958999999999999631e+00 4.810900000000000305e-05
5.556534461725373575e+00 4.408522605895996094e+00 5.817000000000000171e+00 7.026799999999999876e-05
5.216325808981648215e+00 4.234310626983642578e+00 5.326999999999999957e+00 3.518400000000000059e-05
5.183463022728430403e+00 4.421852111816406250e+00 5.621000000000000441e+00 4.128399999999999979e-05
5.295158683282424228e+00 4.319056034088134766e+00 5.434000000000000163e+00 2.597699999999999879e-05
5.542818680281397903e+00 4.405466079711914062e+00 5.703999999999999737e+00 4.642400000000000140e-05
5.228964782955314305e+00 4.150561332702636719e+00 5.104000000000000092e+00 3.512900000000000197e-05
4.987345524320238255e+00 3.898841619491577148e+00 4.969999999999999751e+00 3.159499999999999819e-05
5.158505408534981740e+00 4.324005126953125000e+00 5.277000000000000135e+00 3.907900000000000311e-05
5.470402933840896154e+00 4.504466533660888672e+00 5.596000000000000085e+00 5.571799999999999746e-05
5.914025360038674961e+00 4.494972229003906250e+00 5.774000000000000021e+00 3.864399999999999796e-05
6.471880657805128223e+00 4.930846214294433594e+00 6.241999999999999993e+00 7.829400000000000628e-05
6.865748990638183002e+00 5.419465065002441406e+00 6.911999999999999922e+00 1.419100000000000016e-04
6.940811212668222652e+00 5.450422286987304688e+00 6.722999999999999865e+00 9.247000000000000065e-05
6.455359372499034798e+00 5.026401519775390625e+00 5.812999999999999723e+00 9.003600000000000329e-05
5.738992551042439771e+00 4.644540309906005859e+00 5.937999999999999723e+00 6.180900000000000402e-05
5.142257352683746063e+00 4.095815658569335938e+00 5.125000000000000000e+00 3.194200000000000012e-05
5.789377256687516571e+00 4.780044555664062500e+00 5.616999999999999993e+00 3.796499999999999989e-05
6.320598586459690971e+00 5.376401424407958984e+00 6.570000000000000284e+00 6.640700000000000303e-05
6.063669444623312366e+00 5.025701999664306641e+00 6.107999999999999652e+00 5.234600000000000331e-05
5.590327932711478987e+00 4.665196418762207031e+00 5.759000000000000341e+00 3.641299999999999848e-05
5.120151962316130678e+00 4.257379055023193359e+00 5.246000000000000441e+00 5.939899999999999830e-05
5.386581551773412357e+00 4.383097648620605469e+00 5.402999999999999581e+00 4.051300000000000327e-05
5.722965046506314657e+00 4.559925556182861328e+00 5.727999999999999758e+00 5.978300000000000004e-05
5.920039017609074250e+00 4.483241081237792969e+00 5.592999999999999972e+00 4.911399999999999767e-05
6.552411937494388106e+00 4.872393608093261719e+00 5.969999999999999751e+00 1.090199999999999964e-04
6.281987781289310568e+00 4.807347297668457031e+00 5.945999999999999730e+00 6.803599999999999709e-05
5.985277168816974580e+00 4.836156845092773438e+00 6.064000000000000057e+00 3.702400000000000331e-05
5.762229534269907916e+00 4.326224803924560547e+00 5.254999999999999893e+00 2.385200000000000135e-05
5.370447977880017376e+00 4.344234466552734375e+00 5.392999999999999794e+00 2.883699999999999851e-05
5.636944656260356901e+00 4.515083312988281250e+00 5.605000000000000426e+00 3.118099999999999843e-05
5.815302873339564194e+00 4.512837409973144531e+00 5.724000000000000199e+00 4.210299999999999991e-05
5.830101455197508997e+00 4.870152473449707031e+00 5.772999999999999687e+00 4.062600000000000033e-05
5.567521238861854016e+00 4.406095504760742188e+00 5.586999999999999744e+00 3.937099999999999964e-05
6.046018103001100208e+00 4.672905445098876953e+00 5.852999999999999758e+00 8.012700000000000042e-05
