# Nygaard Kirkwood HullRadSAS SAXS_weights
3.190259394152731076e+00 2.836848497390747070e+00 3.376999999999999780e+00 3.592799999999999889e-05
3.395069118329685498e+00 2.915685176849365234e+00 3.426000000000000156e+00 4.114600000000000213e-05
3.441940459897389282e+00 2.931013584136962891e+00 3.487999999999999989e+00 3.896799999999999689e-05
3.302950420667248643e+00 2.767780065536499023e+00 3.358999999999999986e+00 4.774199999999999793e-05
3.034488484117325413e+00 2.658003807067871094e+00 3.128000000000000114e+00 8.837799999999999985e-05
2.743570146834693801e+00 2.359965801239013672e+00 2.826999999999999957e+00 2.058600000000000111e-04
3.223366454722927266e+00 2.879169702529907227e+00 3.398000000000000131e+00 3.544700000000000129e-05
3.566589953830390236e+00 3.159217357635498047e+00 3.849000000000000199e+00 2.375000000000000131e-05
3.463693231403043082e+00 2.980087518692016602e+00 3.565999999999999837e+00 5.031899999999999714e-05
3.255436433531719409e+00 2.825995683670043945e+00 3.387999999999999901e+00 4.238299999999999723e-05
3.434817265586569413e+00 3.018727779388427734e+00 3.537999999999999812e+00 3.640200000000000147e-05
3.372716063870270453e+00 2.843688488006591797e+00 3.436999999999999833e+00 6.758499999999999751e-05
3.325819912326177352e+00 2.871880054473876953e+00 3.436999999999999833e+00 4.582800000000000236e-05
2.945946526779587682e+00 2.510755777359008789e+00 3.032000000000000028e+00 1.408299999999999916e-04
3.609850431917027258e+00 2.904317855834960938e+00 3.496999999999999886e+00 4.602099999999999865e-05
3.700483819275598218e+00 3.170565605163574219e+00 3.770999999999999908e+00 2.928800000000000148e-05
3.640289595763123831e+00 3.108049869537353516e+00 3.826000000000000068e+00 3.013900000000000062e-05
2.977406544511917552e+00 2.414592742919921875e+00 2.951999999999999957e+00 8.709599999999999417e-05
3.024449125574126818e+00 2.701293468475341797e+00 3.080999999999999961e+00 4.478600000000000116e-05
3.024717033269248123e+00 2.659903526306152344e+00 3.176000000000000156e+00 5.602300000000000216e-05
3.055655697127616310e+00 2.661898612976074219e+00 3.178999999999999826e+00 4.484399999999999958e-05
3.257806505665739927e+00 2.980053186416625977e+00 3.579000000000000181e+00 2.432999999999999914e-05
3.738038795172445194e+00 3.130001306533813477e+00 3.705999999999999961e+00 3.698900000000000110e-05
3.580572314047103077e+00 3.153390645980834961e+00 3.745999999999999996e+00 2.686899999999999974e-05
3.685020340790809090e+00 3.111569404602050781e+00 3.629999999999999893e+00 3.310800000000000217e-05
3.517679301067915709e+00 2.976249694824218750e+00 3.596999999999999975e+00 4.807599999999999846e-05
3.153468729792622050e+00 2.815924882888793945e+00 3.306999999999999940e+00 3.786100000000000224e-05
3.403455490949858664e+00 2.957423210144042969e+00 3.378000000000000114e+00 3.830300000000000241e-05
3.454994162079501940e+00 3.081081867218017578e+00 3.686999999999999833e+00 2.792699999999999875e-05
3.258585828920751659e+00 2.782259702682495117e+00 3.210999999999999854e+00 4.854499999999999685e-05
3.318670682421879459e+00 2.730117559432983398e+00 3.346000000000000085e+00 5.440499999999999834e-05
3.465499993950553748e+00 2.941095352172851562e+00 3.580000000000000071e+00 3.608400000000000214e-05
3.444658868220303649e+00 2.964120149612426758e+00 3.607000000000000206e+00 3.790700000000000146e-05
3.334309912696517664e+00 2.770885705947875977e+00 3.383999999999999897e+00 4.771000000000000230e-05
3.171753830188741574e+00 2.606927394866943359e+00 3.083000000000000185e+00 8.133300000000000208e-05
2.991999366617549949e+00 2.582779884338378906e+00 3.120999999999999996e+00 9.009399999999999494e-05
3.581313285849594852e+00 3.066112518310546875e+00 3.575000000000000178e+00 3.430000000000000025e-05
3.514494441730563246e+00 2.901784181594848633e+00 3.459000000000000075e+00 4.176400000000000197e-05
3.180743068122327433e+00 2.714598178863525391e+00 3.103000000000000203e+00 5.705299999999999738e-05
2.756304765988358163e+00 2.354318618774414062e+00 2.721999999999999975e+00 2.000299999999999941e-04
3.172121774118378035e+00 2.878716230392456055e+00 3.206999999999999851e+00 3.828400000000000141e-05
3.502619855854331998e+00 2.871180295944213867e+00 3.217000000000000082e+00 5.427300000000000028e-05
3.495265650474489227e+00 3.039654493331909180e+00 3.763999999999999790e+00 3.191899999999999713e-05
3.367609066834555964e+00 2.763341903686523438e+00 3.373000000000000220e+00 6.222900000000000339e-05
3.710624266224532342e+00 3.185577869415283203e+00 3.724000000000000199e+00 2.750000000000000098e-05
3.674610445046810892e+00 3.133896827697753906e+00 3.778999999999999915e+00 3.118200000000000062e-05
3.564773240085985950e+00 3.119200468063354492e+00 3.512999999999999901e+00 3.054499999999999978e-05
3.480314700561336849e+00 2.978789329528808594e+00 3.689999999999999947e+00 3.703900000000000231e-05
3.064620249194976331e+00 2.597122430801391602e+00 3.064000000000000057e+00 6.618600000000000633e-05
3.352355817348970479e+00 2.830096721649169922e+00 3.392999999999999794e+00 4.539599999999999701e-05
3.694648466641697215e+00 3.104189872741699219e+00 3.637000000000000011e+00 3.145200000000000312e-05
3.694119665328745583e+00 3.173806905746459961e+00 3.839999999999999858e+00 2.635000000000000013e-05
3.708378799206880849e+00 3.090937376022338867e+00 3.653999999999999915e+00 3.418199999999999901e-05
3.273573507007700556e+00 2.963845968246459961e+00 3.629000000000000004e+00 3.618999999999999740e-05
3.103969458779966661e+00 2.554582834243774414e+00 3.031000000000000139e+00 8.606200000000000373e-05
3.256326240558875096e+00 2.744610786437988281e+00 3.088000000000000078e+00 5.665700000000000320e-05
3.750589600968708304e+00 3.213646411895751953e+00 3.911999999999999922e+00 3.179100000000000106e-05
3.766394052756401489e+00 3.231360197067260742e+00 3.745000000000000107e+00 3.439400000000000307e-05
3.631552825414053220e+00 2.872850656509399414e+00 3.512000000000000011e+00 5.864799999999999820e-05
3.709682207927689657e+00 3.216837406158447266e+00 3.746999999999999886e+00 2.722999999999999848e-05
3.260324669140069798e+00 2.785058259963989258e+00 3.415000000000000036e+00 4.989800000000000236e-05
3.220943019650345462e+00 2.683452606201171875e+00 3.194999999999999840e+00 7.718700000000000485e-05
3.518887258734772594e+00 2.976497888565063477e+00 3.504999999999999893e+00 3.276800000000000204e-05
3.428271134171901657e+00 2.917163610458374023e+00 3.633000000000000007e+00 4.676199999999999714e-05
3.476738533837614220e+00 2.926403045654296875e+00 3.455000000000000071e+00 4.444600000000000102e-05
3.647473137624932527e+00 2.984554529190063477e+00 3.490000000000000213e+00 4.543200000000000141e-05
3.385591930621500545e+00 2.937804937362670898e+00 3.408999999999999808e+00 4.169399999999999756e-05
3.034092238120666973e+00 2.650281906127929688e+00 3.049999999999999822e+00 9.089199999999999645e-05
3.268083209465629579e+00 2.618039608001708984e+00 3.129999999999999893e+00 7.130200000000000275e-05
3.478652846228032391e+00 2.870041370391845703e+00 3.548999999999999932e+00 4.619099999999999872e-05
3.164828923930644855e+00 2.726104974746704102e+00 3.148000000000000131e+00 5.963699999999999839e-05
3.251632899042662395e+00 2.816106557846069336e+00 3.294999999999999929e+00 3.252400000000000234e-05
3.279557382701705048e+00 2.603071212768554688e+00 2.931000000000000050e+00 1.210500000000000015e-04
3.376923371843427280e+00 2.778240203857421875e+00 3.338999999999999968e+00 3.889199999999999965e-05
3.639299064570999942e+00 3.055679798126220703e+00 3.552999999999999936e+00 3.580000000000000283e-05
3.571439423157037218e+00 3.013262748718261719e+00 3.600000000000000089e+00 3.574599999999999962e-05
3.580295016528527441e+00 2.976141929626464844e+00 3.532999999999999918e+00 4.629400000000000095e-05
3.082571655342204231e+00 2.658526182174682617e+00 3.113999999999999879e+00 6.141400000000000526e-05
3.111263671401290232e+00 2.811143636703491211e+00 3.208000000000000185e+00 4.042600000000000224e-05
2.929772995939207814e+00 2.667547941207885742e+00 3.218999999999999861e+00 6.916599999999999474e-05
2.977094822993843426e+00 2.550947666168212891e+00 2.982000000000000206e+00 9.344900000000000602e-05
3.356643990934574440e+00 3.005869150161743164e+00 3.456999999999999851e+00 2.801099999999999998e-05
3.709357042754396705e+00 3.237395524978637695e+00 3.853000000000000203e+00 2.592799999999999977e-05
3.909180832316385246e+00 3.313955783843994141e+00 3.923000000000000043e+00 2.481799999999999854e-05
3.680571728001843290e+00 3.171941041946411133e+00 3.932999999999999829e+00 2.893899999999999855e-05
3.394700627286702854e+00 2.924860239028930664e+00 3.504000000000000004e+00 4.640800000000000020e-05
3.676177581442902742e+00 3.218101024627685547e+00 4.078000000000000291e+00 2.504399999999999942e-05
3.760149254767852334e+00 3.324153661727905273e+00 3.914000000000000146e+00 2.602400000000000020e-05
2.852056889878975987e+00 2.420407533645629883e+00 2.854000000000000092e+00 1.788100000000000041e-04
3.214847029898427966e+00 2.649725914001464844e+00 3.289000000000000146e+00 9.751799999999999705e-05
3.564248809099600290e+00 2.861395597457885742e+00 3.318000000000000060e+00 4.296799999999999925e-05
2.900012836272647387e+00 2.430230617523193359e+00 2.938000000000000167e+00 1.302399999999999999e-04
3.133471592577263820e+00 2.798859834671020508e+00 3.321000000000000174e+00 4.285100000000000020e-05
3.556256506821578345e+00 2.931175708770751953e+00 3.536000000000000032e+00 3.827699999999999961e-05
3.897186306581664983e+00 3.101346015930175781e+00 3.770999999999999908e+00 3.712600000000000335e-05
3.897434815223419946e+00 3.129909515380859375e+00 3.547000000000000153e+00 3.684400000000000164e-05
3.576968814402012864e+00 3.043330192565917969e+00 3.693000000000000060e+00 2.831999999999999990e-05
3.062753527850606172e+00 2.685528993606567383e+00 3.222999999999999865e+00 4.396199999999999685e-05
3.350911275685100943e+00 3.100702285766601562e+00 3.568999999999999950e+00 2.541499999999999977e-05
2.937593707869036841e+00 2.572765827178955078e+00 3.012000000000000011e+00 9.964999999999999628e-05
3.365406721378582766e+00 3.061808109283447266e+00 3.432999999999999829e+00 2.706100000000000061e-05
3.838980364262629674e+00 3.211976528167724609e+00 3.866000000000000103e+00 2.823700000000000087e-05
3.767798047465935163e+00 3.092448949813842773e+00 3.672000000000000153e+00 3.802100000000000071e-05
3.016544336517078762e+00 2.613441705703735352e+00 2.947999999999999954e+00 1.040699999999999980e-04
3.077939084840773720e+00 2.676612615585327148e+00 3.206999999999999851e+00 6.862100000000000588e-05
3.250590563833501534e+00 2.799818515777587891e+00 3.326999999999999957e+00 5.583800000000000308e-05
3.487973921746288397e+00 2.675928115844726562e+00 3.205999999999999961e+00 7.473900000000000389e-05
3.538654336979280224e+00 3.184994935989379883e+00 3.712000000000000188e+00 2.826300000000000028e-05
2.988421206681556974e+00 2.632148504257202148e+00 3.095000000000000195e+00 5.632399999999999809e-05
2.979922528340444465e+00 2.480313539505004883e+00 2.911999999999999922e+00 1.173600000000000012e-04
3.069665484433064861e+00 2.736776590347290039e+00 3.213999999999999968e+00 5.063199999999999906e-05
3.444009018838384950e+00 2.908953189849853516e+00 3.428999999999999826e+00 4.143000000000000144e-05
3.621242382264237225e+00 3.260805130004882812e+00 3.931999999999999940e+00 2.318700000000000009e-05
3.154005659644475212e+00 2.608075857162475586e+00 3.069999999999999840e+00 1.053700000000000025e-04
3.388843543564463268e+00 2.866486072540283203e+00 3.494000000000000217e+00 5.406300000000000060e-05
3.604551095719640053e+00 3.051216363906860352e+00 3.568000000000000060e+00 3.657200000000000153e-05
3.340742533814543780e+00 2.692140102386474609e+00 3.089999999999999858e+00 7.268499999999999950e-05
3.675752487170270477e+00 2.979004621505737305e+00 3.572999999999999954e+00 3.643900000000000128e-05
3.535728975315019618e+00 3.009997844696044922e+00 3.460999999999999854e+00 5.178999999999999712e-05
3.867551558306701054e+00 3.302412509918212891e+00 4.152000000000000135e+00 2.420499999999999949e-05
3.743711192739779481e+00 3.042001724243164062e+00 3.645000000000000018e+00 3.433299999999999807e-05
3.560813879302705764e+00 3.018054962158203125e+00 3.620999999999999996e+00 3.636800000000000145e-05
3.180354848646640420e+00 2.677373647689819336e+00 3.084999999999999964e+00 7.189000000000000457e-05
3.562569343651426301e+00 2.955383539199829102e+00 3.501999999999999780e+00 4.438500000000000279e-05
3.842154056151230179e+00 3.153639793395996094e+00 3.589999999999999858e+00 3.325999999999999665e-05
3.551456081126442399e+00 2.952839374542236328e+00 3.479999999999999982e+00 4.270600000000000074e-05
3.373258136281800823e+00 2.988496541976928711e+00 3.596999999999999975e+00 2.843399999999999915e-05
3.373596535386756301e+00 2.941496849060058594e+00 3.426000000000000156e+00 3.592499999999999909e-05
3.346921617995397558e+00 2.859852313995361328e+00 3.279999999999999805e+00 5.785900000000000288e-05
3.439383508880685447e+00 2.785073041915893555e+00 3.375999999999999890e+00 6.010200000000000156e-05
3.375597877308456951e+00 2.768711328506469727e+00 3.293000000000000149e+00 5.639499999999999792e-05
3.732994018322096430e+00 3.025956392288208008e+00 3.553999999999999826e+00 3.734100000000000044e-05
3.482177379555118968e+00 2.971870183944702148e+00 3.697999999999999954e+00 3.474399999999999803e-05
3.258993487448732740e+00 2.825259208679199219e+00 3.314000000000000057e+00 3.853299999999999851e-05
3.513486982258675617e+00 2.887998580932617188e+00 3.435999999999999943e+00 4.991099999999999698e-05
3.242033006180721877e+00 2.681757688522338867e+00 3.124000000000000110e+00 6.664100000000000113e-05
3.492944985509797817e+00 2.945030927658081055e+00 3.633000000000000007e+00 3.452600000000000113e-05
3.323758928187688699e+00 2.901579618453979492e+00 3.395000000000000018e+00 4.140900000000000283e-05
3.061383677898099620e+00 2.733804464340209961e+00 3.306999999999999940e+00 6.483000000000000102e-05
2.779597833046846933e+00 2.443516969680786133e+00 2.931000000000000050e+00 1.581099999999999888e-04
3.147228446169316740e+00 2.652723789215087891e+00 3.177999999999999936e+00 9.735099999999999678e-05
3.533297766571236842e+00 2.808675765991210938e+00 3.392999999999999794e+00 6.162099999999999837e-05
3.723816144268113248e+00 3.030229568481445312e+00 3.661000000000000032e+00 3.689199999999999847e-05
3.287347285254160312e+00 2.937942028045654297e+00 3.447000000000000064e+00 3.519300000000000000e-05
2.956934775463127441e+00 2.547523975372314453e+00 3.045999999999999819e+00 9.000400000000000089e-05
3.005818333605815962e+00 2.596256494522094727e+00 3.076000000000000068e+00 7.861099999999999663e-05
3.316709463885171516e+00 2.974824190139770508e+00 3.486000000000000210e+00 3.006299999999999999e-05
3.160292379260086548e+00 2.681067705154418945e+00 2.996999999999999886e+00 8.341299999999999572e-05
3.524123906459426969e+00 2.959870100021362305e+00 3.616000000000000103e+00 3.842099999999999688e-05
3.605775840925807607e+00 2.987488269805908203e+00 3.509999999999999787e+00 4.046099999999999767e-05
3.124281770349540022e+00 2.472004652023315430e+00 2.980999999999999872e+00 1.530000000000000056e-04
3.137724255500706327e+00 2.883566379547119141e+00 3.326999999999999957e+00 3.441399999999999950e-05
2.866176428152845013e+00 2.453156948089599609e+00 2.871999999999999886e+00 1.250900000000000102e-04
3.461796168336954249e+00 3.166395425796508789e+00 3.793000000000000149e+00 2.588899999999999895e-05
3.515155980405086034e+00 2.977550745010375977e+00 3.543000000000000149e+00 4.832899999999999756e-05
3.425269622498448463e+00 2.987152814865112305e+00 3.479999999999999982e+00 4.756599999999999826e-05
3.474952183520281235e+00 3.008143186569213867e+00 3.535000000000000142e+00 3.155300000000000097e-05
3.804990441490169850e+00 3.332975387573242188e+00 4.004999999999999893e+00 2.341600000000000078e-05
3.403304905180559725e+00 3.090864181518554688e+00 3.745000000000000107e+00 3.034500000000000169e-05
3.685498314410075693e+00 3.159516572952270508e+00 3.869000000000000217e+00 3.193799999999999813e-05
3.692436942010374423e+00 3.196259498596191406e+00 3.943000000000000060e+00 3.204400000000000016e-05
3.156831495775558771e+00 2.766750335693359375e+00 3.315999999999999837e+00 5.064999999999999787e-05
3.088177067019516109e+00 2.721280097961425781e+00 3.186999999999999833e+00 5.362899999999999764e-05
2.906415418677493978e+00 2.423234939575195312e+00 2.891999999999999904e+00 1.585900000000000113e-04
3.065569277604764498e+00 2.826196670532226562e+00 3.392999999999999794e+00 3.573899999999999782e-05
3.451457593769434062e+00 2.998710870742797852e+00 3.548999999999999932e+00 3.645899999999999770e-05
3.461321223392824997e+00 3.082776308059692383e+00 3.597999999999999865e+00 3.062600000000000120e-05
3.165683238625239149e+00 2.829810380935668945e+00 3.173999999999999932e+00 4.751599999999999704e-05
3.107380356473821603e+00 2.743293762207031250e+00 3.149999999999999911e+00 5.645699999999999834e-05
3.563214429766093705e+00 2.978517770767211914e+00 3.528999999999999915e+00 4.273899999999999856e-05
3.642638653320933173e+00 3.086290597915649414e+00 3.907000000000000028e+00 3.007499999999999919e-05
3.717779378121040423e+00 3.242179393768310547e+00 3.876999999999999780e+00 2.872599999999999907e-05
3.601103404429367938e+00 3.076492786407470703e+00 3.778999999999999915e+00 2.989399999999999873e-05
3.723508586812434906e+00 3.134669780731201172e+00 3.778999999999999915e+00 2.777800000000000069e-05
3.776772485328841356e+00 3.396481513977050781e+00 3.991999999999999993e+00 2.207500000000000125e-05
3.140367598432304508e+00 2.587972164154052734e+00 3.016000000000000014e+00 1.100800000000000032e-04
3.825812925380421170e+00 3.262991666793823242e+00 3.906000000000000139e+00 2.566499999999999907e-05
3.555519280155415629e+00 3.010871887207031250e+00 3.475000000000000089e+00 3.795499999999999829e-05
3.428417386149481327e+00 3.035568475723266602e+00 3.706999999999999851e+00 2.966699999999999904e-05
3.215151327037909290e+00 2.666399717330932617e+00 3.061999999999999833e+00 8.622400000000000658e-05
3.757860035901665618e+00 3.189366102218627930e+00 3.718999999999999861e+00 3.935900000000000043e-05
3.601906726924989588e+00 3.112953424453735352e+00 3.677999999999999936e+00 2.785899999999999873e-05
3.429721155249924713e+00 3.106272697448730469e+00 3.729000000000000092e+00 2.149200000000000023e-05
3.198291108257459658e+00 2.711358070373535156e+00 3.278999999999999915e+00 6.241199999999999808e-05
3.313515924568152027e+00 2.718589305877685547e+00 3.161000000000000032e+00 6.107200000000000074e-05
3.204373220771098651e+00 2.870985269546508789e+00 3.310000000000000053e+00 3.800499999999999950e-05
3.619189933178911023e+00 3.070411205291748047e+00 3.714999999999999858e+00 3.642300000000000008e-05
3.265739174920935461e+00 2.874547958374023438e+00 3.379999999999999893e+00 4.318200000000000093e-05
3.416777121964539532e+00 2.969531536102294922e+00 3.407000000000000028e+00 3.625499999999999762e-05
3.091124396129380170e+00 2.813507080078125000e+00 3.291999999999999815e+00 4.613600000000000009e-05
3.598456885535791905e+00 2.980471849441528320e+00 3.551000000000000156e+00 3.855300000000000171e-05
3.686935593907997966e+00 2.968478202819824219e+00 3.436999999999999833e+00 5.220199999999999927e-05
3.689990539388382729e+00 3.143538475036621094e+00 3.641999999999999904e+00 3.483099999999999906e-05
3.124876723052584904e+00 2.721440315246582031e+00 3.237999999999999989e+00 5.704000000000000276e-05
3.429649558997540648e+00 2.903595924377441406e+00 3.431000000000000050e+00 4.398300000000000224e-05
3.720236366514458215e+00 2.965502977371215820e+00 3.528999999999999915e+00 3.975800000000000118e-05
3.758746849757920838e+00 3.247465372085571289e+00 3.902000000000000135e+00 2.517199999999999887e-05
3.446348724001585762e+00 2.946825027465820312e+00 3.322999999999999954e+00 4.745000000000000140e-05
2.917339835933842274e+00 2.498430967330932617e+00 2.907999999999999918e+00 1.388499999999999869e-04
3.196184532184731086e+00 2.823881387710571289e+00 3.343999999999999861e+00 3.796999999999999730e-05
3.156816624600851995e+00 2.729555368423461914e+00 3.133999999999999897e+00 6.075199999999999703e-05
3.380334449136574104e+00 2.904653072357177734e+00 3.452999999999999847e+00 4.874399999999999951e-05
3.469339118058490268e+00 3.116488695144653320e+00 3.746999999999999886e+00 2.680399999999999951e-05
3.304038995483936425e+00 2.896802902221679688e+00 3.407000000000000028e+00 4.256500000000000328e-05
3.210768727661993616e+00 2.807274818420410156e+00 3.419999999999999929e+00 5.501099999999999897e-05
3.149249678230576777e+00 2.566508531570434570e+00 3.060999999999999943e+00 1.020599999999999952e-04
3.384127437613126066e+00 3.057234048843383789e+00 3.652000000000000135e+00 2.315200000000000127e-05
3.165899145008868043e+00 2.728639841079711914e+00 3.181999999999999940e+00 5.914499999999999700e-05
3.506750205229874240e+00 3.107336044311523438e+00 3.728000000000000203e+00 2.423599999999999970e-05
3.407076405924262641e+00 2.838647603988647461e+00 3.298000000000000043e+00 5.494500000000000333e-05
3.559964450336183805e+00 3.050271034240722656e+00 3.758000000000000007e+00 3.089699999999999912e-05
3.269494100147977811e+00 2.940075874328613281e+00 3.321000000000000174e+00 2.568900000000000087e-05
