# Nygaard Kirkwood HullRadSAS SAXS_weights
3.004721959602461023e+00 2.268579721450805664e+00 2.936999999999999833e+00 5.576700000000000325e-05
2.753166949606396852e+00 2.118852615356445312e+00 2.525999999999999801e+00 4.901899999999999942e-05
3.129453217846218216e+00 2.507849216461181641e+00 3.036000000000000032e+00 5.793999999999999753e-05
2.623656533867760654e+00 2.116499185562133789e+00 2.567000000000000171e+00 4.745799999999999861e-05
2.822252787932583828e+00 2.118125200271606445e+00 2.648000000000000131e+00 4.989100000000000056e-05
2.781049960609173866e+00 2.222755670547485352e+00 2.903000000000000025e+00 5.419900000000000065e-05
3.784806611336072990e+00 3.023435354232788086e+00 3.601999999999999869e+00 5.687999999999999751e-05
3.953097239421865972e+00 3.035517454147338867e+00 3.673999999999999932e+00 5.421599999999999727e-05
3.294079949412946462e+00 2.646242618560791016e+00 3.132000000000000117e+00 6.370700000000000516e-05
2.386526014660944384e+00 1.937268495559692383e+00 2.391000000000000014e+00 3.988099999999999984e-05
2.568454896957776512e+00 1.994468092918395996e+00 2.531000000000000139e+00 4.510299999999999829e-05
2.444706445520645754e+00 1.961123347282409668e+00 2.467000000000000082e+00 4.188400000000000082e-05
2.182872961422190450e+00 1.720746994018554688e+00 2.161000000000000032e+00 3.900100000000000149e-05
2.844312885775178490e+00 2.234292745590209961e+00 2.654999999999999805e+00 5.238300000000000313e-05
2.406246512920223068e+00 1.888882637023925781e+00 2.395000000000000018e+00 4.272899999999999696e-05
2.717847722621905771e+00 2.108231306076049805e+00 2.617999999999999883e+00 5.230800000000000130e-05
2.631913294697247885e+00 1.994138598442077637e+00 2.494000000000000217e+00 4.980099999999999973e-05
2.682806781650428185e+00 2.177002191543579102e+00 2.573999999999999844e+00 4.857099999999999965e-05
2.717528163989928025e+00 2.164037704467773438e+00 2.523000000000000131e+00 5.117400000000000166e-05
2.717824952198314215e+00 2.139923095703125000e+00 2.681999999999999940e+00 4.897700000000000220e-05
2.403055502887344819e+00 1.962710022926330566e+00 2.420999999999999819e+00 3.953799999999999990e-05
2.856864971997925107e+00 2.245938301086425781e+00 2.682999999999999829e+00 5.228100000000000309e-05
2.852711834487842602e+00 2.202067852020263672e+00 2.648000000000000131e+00 5.143499999999999797e-05
3.288306525271256220e+00 2.606099128723144531e+00 3.132000000000000117e+00 5.883500000000000166e-05
2.765294245499119619e+00 2.244701147079467773e+00 2.702999999999999847e+00 5.119500000000000027e-05
2.852463562303781508e+00 2.173962593078613281e+00 2.774999999999999911e+00 5.304400000000000239e-05
2.881766986055504187e+00 2.313159942626953125e+00 2.851999999999999869e+00 5.762900000000000000e-05
3.056051672584788825e+00 2.367682456970214844e+00 2.869000000000000217e+00 5.381300000000000129e-05
2.503705745416723527e+00 2.031910657882690430e+00 2.561999999999999833e+00 4.315500000000000271e-05
2.548204380569219829e+00 1.988588929176330566e+00 2.581999999999999851e+00 4.787300000000000057e-05
3.419408867166952692e+00 2.540002346038818359e+00 3.084999999999999964e+00 5.313499999999999864e-05
3.243498963515297984e+00 2.355449199676513672e+00 2.927999999999999936e+00 5.497500000000000135e-05
2.586849843396446857e+00 2.111732244491577148e+00 2.527000000000000135e+00 4.664499999999999810e-05
2.555832479317445838e+00 2.052625894546508789e+00 2.455000000000000071e+00 4.482700000000000297e-05
2.486679268303190860e+00 1.937831878662109375e+00 2.501999999999999780e+00 4.578200000000000314e-05
2.830151498650094410e+00 2.147859096527099609e+00 2.581999999999999851e+00 5.165000000000000184e-05
2.614134299054506005e+00 2.121816873550415039e+00 2.591000000000000192e+00 4.726999999999999974e-05
2.745330769725200071e+00 2.235264301300048828e+00 2.802000000000000046e+00 4.824400000000000091e-05
3.118730401565761756e+00 2.430932760238647461e+00 3.107000000000000206e+00 5.267199999999999985e-05
3.158511835007215218e+00 2.339197158813476562e+00 2.850999999999999979e+00 5.547399999999999776e-05
2.828686070350511450e+00 2.150271177291870117e+00 2.520999999999999908e+00 5.309399999999999683e-05
3.228893648399696392e+00 2.722317457199096680e+00 3.322000000000000064e+00 6.169000000000000059e-05
2.781356087151030554e+00 2.230818986892700195e+00 2.698999999999999844e+00 5.092100000000000256e-05
2.750065123720542015e+00 2.111935853958129883e+00 2.568000000000000060e+00 4.943299999999999919e-05
2.580268180488758833e+00 2.084196567535400391e+00 2.623000000000000220e+00 4.453399999999999747e-05
2.381812624743696816e+00 1.899840712547302246e+00 2.432999999999999829e+00 4.057100000000000170e-05
2.709670527880405189e+00 2.062117099761962891e+00 2.642999999999999794e+00 4.897400000000000239e-05
2.799670233743672298e+00 2.239526033401489258e+00 2.665999999999999925e+00 5.344999999999999816e-05
3.470931670448140771e+00 2.757803916931152344e+00 3.270999999999999908e+00 5.762900000000000000e-05
3.305432779820191680e+00 2.514554500579833984e+00 3.033999999999999808e+00 5.694899999999999973e-05
2.746862737662340237e+00 2.168061494827270508e+00 2.571000000000000174e+00 4.926400000000000131e-05
2.318237155439695218e+00 1.851134419441223145e+00 2.286000000000000032e+00 3.960899999999999973e-05
2.547004607485866767e+00 2.071900606155395508e+00 2.475000000000000089e+00 4.496600000000000282e-05
2.477527822483333697e+00 1.986205816268920898e+00 2.496999999999999886e+00 4.376499999999999856e-05
2.691329941440850249e+00 2.064685106277465820e+00 2.591000000000000192e+00 4.917100000000000068e-05
2.621686220682565516e+00 2.029918670654296875e+00 2.442000000000000171e+00 4.435899999999999999e-05
2.518691358379100187e+00 1.989809751510620117e+00 2.478000000000000203e+00 4.302299999999999788e-05
2.542900292871145052e+00 1.994776844978332520e+00 2.511000000000000121e+00 4.441099999999999882e-05
2.517520363187676580e+00 2.035557031631469727e+00 2.544000000000000039e+00 4.233999999999999781e-05
3.395973699803392698e+00 2.758838415145874023e+00 3.115000000000000213e+00 6.175099999999999882e-05
3.442729007033499045e+00 2.798892498016357422e+00 3.366999999999999993e+00 5.669900000000000043e-05
2.686136610551398629e+00 2.118586778640747070e+00 2.616000000000000103e+00 4.893499999999999819e-05
2.505307754043128998e+00 1.977467775344848633e+00 2.501999999999999780e+00 4.333000000000000019e-05
3.036811360488319345e+00 2.267056465148925781e+00 2.774999999999999911e+00 5.204000000000000319e-05
3.044508553410713692e+00 2.271321058273315430e+00 2.801000000000000156e+00 5.085399999999999795e-05
3.071637365528579799e+00 2.508201122283935547e+00 3.091000000000000192e+00 6.290300000000000405e-05
2.459811039479518069e+00 1.957821846008300781e+00 2.394000000000000128e+00 4.302699999999999987e-05
2.885338114079307736e+00 2.111907005310058594e+00 2.769000000000000128e+00 4.860799999999999946e-05
2.717875112825699269e+00 2.136467933654785156e+00 2.662999999999999812e+00 4.800499999999999863e-05
3.069022303481969693e+00 2.313453435897827148e+00 2.887000000000000011e+00 5.667599999999999743e-05
2.907270570546356403e+00 2.175261497497558594e+00 2.648000000000000131e+00 5.203000000000000159e-05
2.559701689972706085e+00 1.995976924896240234e+00 2.540000000000000036e+00 4.299100000000000225e-05
2.432109397425997521e+00 1.867119550704956055e+00 2.482000000000000206e+00 4.310399999999999930e-05
2.728974695828256358e+00 2.136278867721557617e+00 2.693000000000000060e+00 4.957700000000000323e-05
2.475634616854416326e+00 1.975120425224304199e+00 2.439000000000000057e+00 4.329100000000000276e-05
2.598148971056869705e+00 1.999952077865600586e+00 2.555000000000000160e+00 4.704200000000000124e-05
2.907438639623773913e+00 2.219089508056640625e+00 2.791999999999999815e+00 5.162399999999999904e-05
2.576391581417063037e+00 2.007491588592529297e+00 2.488999999999999879e+00 4.678399999999999795e-05
2.896966855887419090e+00 2.265118360519409180e+00 2.763999999999999790e+00 5.298800000000000157e-05
2.467787177198342619e+00 1.890204787254333496e+00 2.343999999999999861e+00 4.433699999999999919e-05
3.238223931759056207e+00 2.459325075149536133e+00 3.104999999999999982e+00 6.053599999999999774e-05
3.101676696058027538e+00 2.388000965118408203e+00 3.028999999999999915e+00 5.287300000000000013e-05
2.780494410722417431e+00 2.119317531585693359e+00 2.540000000000000036e+00 4.984200000000000154e-05
2.374145121293214977e+00 1.882903933525085449e+00 2.476999999999999869e+00 4.019400000000000175e-05
3.119004931328098973e+00 2.421532392501831055e+00 3.028000000000000025e+00 5.254900000000000120e-05
3.491348755156187256e+00 2.659992218017578125e+00 3.258000000000000007e+00 5.367899999999999885e-05
3.335780937805187030e+00 2.637013912200927734e+00 3.130999999999999783e+00 5.597300000000000094e-05
3.586047373158893770e+00 2.900267839431762695e+00 3.420999999999999819e+00 5.721000000000000282e-05
3.816470109814201095e+00 2.768837213516235352e+00 3.299999999999999822e+00 5.041799999999999738e-05
3.472536846295323443e+00 2.606752872467041016e+00 3.225999999999999979e+00 5.791499999999999692e-05
2.833203778068724699e+00 2.237422704696655273e+00 2.952999999999999847e+00 5.509999999999999761e-05
2.795543115445005888e+00 2.283267021179199219e+00 2.781000000000000139e+00 5.054400000000000261e-05
2.521982935215578259e+00 1.993982553482055664e+00 2.476999999999999869e+00 4.341499999999999683e-05
3.096910281686979793e+00 2.427764415740966797e+00 2.983999999999999986e+00 6.230300000000000302e-05
2.440342280771774952e+00 1.901482939720153809e+00 2.472999999999999865e+00 4.217599999999999735e-05
2.601480821409102084e+00 2.140235900878906250e+00 2.738999999999999879e+00 4.399999999999999886e-05
2.498587262232829787e+00 1.926096796989440918e+00 2.415999999999999925e+00 4.432300000000000237e-05
3.346517747040420598e+00 2.513067960739135742e+00 3.134999999999999787e+00 5.548599999999999697e-05
3.274734437237174944e+00 2.407077074050903320e+00 2.907999999999999918e+00 5.601499999999999817e-05
2.988607177747239607e+00 2.364633083343505859e+00 2.802999999999999936e+00 5.524499999999999707e-05
2.712294160118831510e+00 2.101314067840576172e+00 2.564000000000000057e+00 4.857599999999999706e-05
3.496631548135179735e+00 2.680397033691406250e+00 3.383000000000000007e+00 5.330099999999999671e-05
2.980913186937134363e+00 2.303857564926147461e+00 2.899000000000000021e+00 5.556300000000000317e-05
2.940403820617717212e+00 2.201050758361816406e+00 2.732000000000000206e+00 5.325199999999999769e-05
3.302095745509481706e+00 2.455486059188842773e+00 3.036000000000000032e+00 5.311999999999999963e-05
3.055230760594066730e+00 2.336731433868408203e+00 2.758000000000000007e+00 5.462399999999999743e-05
3.016873268021391663e+00 2.289898395538330078e+00 2.866000000000000103e+00 5.358599999999999822e-05
3.079909464760161253e+00 2.522133111953735352e+00 3.177000000000000046e+00 5.659100000000000079e-05
2.614782246345838779e+00 1.984019756317138672e+00 2.569999999999999840e+00 4.631600000000000175e-05
2.450160767247408167e+00 1.944424510002136230e+00 2.436999999999999833e+00 4.191099999999999904e-05
2.962457743536905941e+00 2.224157333374023438e+00 2.708000000000000185e+00 5.277100000000000009e-05
3.022857612580572173e+00 2.438693046569824219e+00 2.939000000000000057e+00 5.809199999999999878e-05
2.592565261024410095e+00 2.132405996322631836e+00 2.634999999999999787e+00 4.423499999999999915e-05
3.005484440554785586e+00 2.453782558441162109e+00 2.799999999999999822e+00 5.941900000000000149e-05
2.769516765683362358e+00 2.279630422592163086e+00 2.670999999999999819e+00 5.132600000000000291e-05
3.142359453753877041e+00 2.369883537292480469e+00 2.839999999999999858e+00 5.409299999999999861e-05
3.844505428048353046e+00 2.829132318496704102e+00 3.358000000000000096e+00 5.323299999999999668e-05
3.800496917239104988e+00 3.077630519866943359e+00 3.608000000000000096e+00 5.529300000000000068e-05
3.168722594968666151e+00 2.484914779663085938e+00 3.113999999999999879e+00 5.399099999999999857e-05
3.256538456795321057e+00 2.503420829772949219e+00 3.108000000000000096e+00 5.351300000000000078e-05
2.678067906476029769e+00 2.186705112457275391e+00 2.775999999999999801e+00 4.919300000000000148e-05
2.368770019637797652e+00 1.884724020957946777e+00 2.345000000000000195e+00 4.086800000000000242e-05
3.185948430912747931e+00 2.446137666702270508e+00 2.978000000000000203e+00 6.272300000000000238e-05
3.160035571387947329e+00 2.239601612091064453e+00 2.821000000000000174e+00 5.469400000000000184e-05
2.846164042189180066e+00 2.360021829605102539e+00 2.884999999999999787e+00 5.298899999999999699e-05
2.699157445481794149e+00 2.041767835617065430e+00 2.684000000000000163e+00 4.663500000000000327e-05
2.581872017511748663e+00 2.015236139297485352e+00 2.508999999999999897e+00 4.604199999999999726e-05
2.420108822588352915e+00 1.912981986999511719e+00 2.355999999999999872e+00 4.152399999999999749e-05
2.222250156428348777e+00 1.789692282676696777e+00 2.241000000000000103e+00 3.682099999999999864e-05
2.578795827925317141e+00 2.138928413391113281e+00 2.536000000000000032e+00 4.408800000000000208e-05
2.711611778077887003e+00 2.174421072006225586e+00 2.682999999999999829e+00 5.345999999999999976e-05
2.930690471917064777e+00 2.206723690032958984e+00 2.726999999999999869e+00 5.113299999999999985e-05
3.389463039398061373e+00 2.429926395416259766e+00 3.225000000000000089e+00 5.157600000000000221e-05
3.012076669498357173e+00 2.279690742492675781e+00 2.959000000000000075e+00 5.544599999999999735e-05
3.109881786745005261e+00 2.328323364257812500e+00 2.745999999999999996e+00 5.644499999999999913e-05
3.082683610867507085e+00 2.337647676467895508e+00 2.896999999999999797e+00 5.777899999999999687e-05
3.186922800997431082e+00 2.400752067565917969e+00 3.137999999999999901e+00 5.783300000000000008e-05
3.243213026932548537e+00 2.589563846588134766e+00 3.133000000000000007e+00 5.958499999999999956e-05
2.961080759779392224e+00 2.315692424774169922e+00 2.912999999999999812e+00 5.555600000000000138e-05
2.633556049554897527e+00 2.078278303146362305e+00 2.653999999999999915e+00 4.817300000000000108e-05
2.534574651057210470e+00 2.042264461517333984e+00 2.524000000000000021e+00 4.658899999999999728e-05
2.283949999147418808e+00 1.822439908981323242e+00 2.370000000000000107e+00 3.885399999999999764e-05
2.275400258405120724e+00 1.801269769668579102e+00 2.282999999999999918e+00 3.896199999999999729e-05
2.616014640571682648e+00 2.032517194747924805e+00 2.597999999999999865e+00 4.606399999999999807e-05
2.867917678744623444e+00 2.346597909927368164e+00 2.835999999999999854e+00 5.549299999999999876e-05
2.843278506008375395e+00 2.225099325180053711e+00 2.827999999999999847e+00 5.023299999999999830e-05
2.364338139197937672e+00 1.821081876754760742e+00 2.306999999999999940e+00 4.206700000000000229e-05
2.765075343600814861e+00 2.210977554321289062e+00 2.654999999999999805e+00 5.183200000000000112e-05
2.746950415886126429e+00 2.199264049530029297e+00 2.612999999999999989e+00 5.560699999999999801e-05
3.004776533122557325e+00 2.418532371520996094e+00 2.900999999999999801e+00 5.630199999999999728e-05
2.733684061319116676e+00 2.244351863861083984e+00 2.751999999999999780e+00 4.966499999999999967e-05
3.263077363448868340e+00 2.545609951019287109e+00 2.994000000000000217e+00 5.632300000000000267e-05
2.509897906541809220e+00 2.084857463836669922e+00 2.532999999999999918e+00 4.310500000000000150e-05
2.661643788391281795e+00 2.155122041702270508e+00 2.670999999999999819e+00 4.804600000000000044e-05
2.891398264332579071e+00 2.208763122558593750e+00 2.645999999999999908e+00 5.173100000000000327e-05
3.071841729849429381e+00 2.534134387969970703e+00 3.007000000000000117e+00 6.296699999999999531e-05
3.063749225892597572e+00 2.338491916656494141e+00 2.857000000000000206e+00 5.234099999999999913e-05
2.403393240102760675e+00 1.918134450912475586e+00 2.365000000000000213e+00 4.162899999999999733e-05
2.362027587806966533e+00 1.905722856521606445e+00 2.334000000000000075e+00 3.886200000000000163e-05
2.605834458332557446e+00 2.058769941329956055e+00 2.564000000000000057e+00 4.398600000000000204e-05
2.589593646074493272e+00 2.079179525375366211e+00 2.537999999999999812e+00 4.592900000000000021e-05
3.103290601766150125e+00 2.394348859786987305e+00 2.986000000000000210e+00 5.146299999999999838e-05
2.456646338021530429e+00 1.999173283576965332e+00 2.536999999999999922e+00 4.103800000000000248e-05
2.441592284707930993e+00 1.914028763771057129e+00 2.424999999999999822e+00 4.354299999999999967e-05
2.598969768875736719e+00 2.140999078750610352e+00 2.649000000000000021e+00 4.389499999999999901e-05
2.768288272774177550e+00 2.037490129470825195e+00 2.616000000000000103e+00 4.796300000000000140e-05
2.671372858614199153e+00 2.052026510238647461e+00 2.540000000000000036e+00 4.956700000000000163e-05
2.597874245141666538e+00 2.050049304962158203e+00 2.560999999999999943e+00 4.708900000000000265e-05
2.633588588422501431e+00 1.973861455917358398e+00 2.495999999999999996e+00 4.880499999999999774e-05
2.889659922255638058e+00 2.106101989746093750e+00 2.700000000000000178e+00 5.208200000000000042e-05
2.681304665982011226e+00 2.035942077636718750e+00 2.411999999999999922e+00 4.923199999999999891e-05
3.178652688223240652e+00 2.397346973419189453e+00 3.047000000000000153e+00 5.659200000000000298e-05
2.621220007893018344e+00 2.080838918685913086e+00 2.638999999999999790e+00 4.773299999999999852e-05
2.923668968873943008e+00 2.379405975341796875e+00 2.954000000000000181e+00 5.466099999999999724e-05
3.348988572450882550e+00 2.758196115493774414e+00 3.184000000000000163e+00 6.248300000000000468e-05
3.208575167888547242e+00 2.404342412948608398e+00 2.887000000000000011e+00 5.424799999999999967e-05
2.565646803628287564e+00 2.008857965469360352e+00 2.523000000000000131e+00 4.436900000000000159e-05
2.431131295724717312e+00 1.949236154556274414e+00 2.513999999999999790e+00 4.151100000000000287e-05
2.609308377077745877e+00 1.981846213340759277e+00 2.484999999999999876e+00 4.548200000000000262e-05
2.975615474522491422e+00 2.371367692947387695e+00 2.891000000000000014e+00 5.274400000000000187e-05
2.911172442150211648e+00 2.224476814270019531e+00 2.717999999999999972e+00 5.544999999999999934e-05
2.578545072839047769e+00 2.117930650711059570e+00 2.654999999999999805e+00 4.557800000000000306e-05
2.963354426444468004e+00 2.245636463165283203e+00 2.849000000000000199e+00 5.573200000000000105e-05
2.672302629963712040e+00 2.101368665695190430e+00 2.700000000000000178e+00 4.780200000000000074e-05
2.474488310943176117e+00 1.971404433250427246e+00 2.478000000000000203e+00 4.282899999999999939e-05
2.926847622954328099e+00 2.327764987945556641e+00 2.992999999999999883e+00 5.615699999999999783e-05
2.759091466251434532e+00 2.196336746215820312e+00 2.677000000000000046e+00 4.982600000000000034e-05
3.136973290662915304e+00 2.588232278823852539e+00 3.153000000000000025e+00 5.632099999999999829e-05
3.336319697149524366e+00 2.682337999343872070e+00 3.384999999999999787e+00 5.738800000000000010e-05
2.866824515579517563e+00 2.102660417556762695e+00 2.713000000000000078e+00 4.666500000000000129e-05
2.965529258895322151e+00 2.247875928878784180e+00 2.903000000000000025e+00 5.442200000000000173e-05
2.864727367259783719e+00 2.189043045043945312e+00 2.845000000000000195e+00 5.304600000000000000e-05
3.081385638491994428e+00 2.334218025207519531e+00 2.847999999999999865e+00 5.103699999999999941e-05
2.769058651381075098e+00 2.250003099441528320e+00 2.718999999999999861e+00 4.891899999999999699e-05
2.993420313671118382e+00 2.391816377639770508e+00 2.942000000000000171e+00 5.021900000000000149e-05
3.160275898788838411e+00 2.513435363769531250e+00 3.092000000000000082e+00 5.681400000000000187e-05
2.922516366396798571e+00 2.311858177185058594e+00 2.826999999999999957e+00 5.431599999999999970e-05
3.297396738886229084e+00 2.676267385482788086e+00 3.218999999999999861e+00 5.539099999999999872e-05
3.769342267585570561e+00 2.848895788192749023e+00 3.528999999999999915e+00 5.538300000000000151e-05
3.253497104708897414e+00 2.574975967407226562e+00 3.129999999999999893e+00 6.513099999999999695e-05
2.896609357303308041e+00 2.221945762634277344e+00 2.740000000000000213e+00 5.606699999999999699e-05
2.777514341207894422e+00 2.280815124511718750e+00 2.750999999999999890e+00 5.066400000000000146e-05
2.804040743307472106e+00 2.254566907882690430e+00 2.721000000000000085e+00 5.521600000000000125e-05
2.930568734573591350e+00 2.302267074584960938e+00 2.919999999999999929e+00 5.489500000000000212e-05
2.234028365483227585e+00 1.814945101737976074e+00 2.193999999999999950e+00 3.721200000000000218e-05
2.491606587015426477e+00 2.024642229080200195e+00 2.499000000000000110e+00 4.304900000000000068e-05
2.571092128103920960e+00 2.001117706298828125e+00 2.572000000000000064e+00 4.707499999999999906e-05
2.904124972071151056e+00 2.249617338180541992e+00 2.826999999999999957e+00 5.198199999999999799e-05
2.512349533587205030e+00 1.918505072593688965e+00 2.472999999999999865e+00 4.615600000000000329e-05
3.178730418950532766e+00 2.320942640304565430e+00 2.888999999999999790e+00 5.188999999999999955e-05
2.781024255611892038e+00 2.215651512145996094e+00 2.700000000000000178e+00 5.174999999999999750e-05
2.538834579141708403e+00 2.054570198059082031e+00 2.516000000000000014e+00 4.493599999999999803e-05
2.330548718893585391e+00 1.829250097274780273e+00 2.333000000000000185e+00 4.078599999999999880e-05
2.848564337265299784e+00 2.179881811141967773e+00 2.809000000000000163e+00 5.240400000000000174e-05
2.599081285400191899e+00 1.964776635169982910e+00 2.399000000000000021e+00 4.784500000000000016e-05
2.890287293900774213e+00 2.282284259796142578e+00 2.963999999999999968e+00 5.192500000000000175e-05
2.970057745039417885e+00 2.243352890014648438e+00 2.740000000000000213e+00 5.919400000000000280e-05
2.691221777584110519e+00 2.054304838180541992e+00 2.447000000000000064e+00 4.956199999999999744e-05
2.592041586613078596e+00 2.067533254623413086e+00 2.535000000000000142e+00 4.575400000000000273e-05
3.202997754571215161e+00 2.487365484237670898e+00 3.206999999999999851e+00 5.211600000000000043e-05
2.951404567642313737e+00 2.432303428649902344e+00 2.875999999999999890e+00 5.583400000000000109e-05
2.733943082912081213e+00 2.188466787338256836e+00 2.664000000000000146e+00 4.948600000000000020e-05
2.751934227487635720e+00 2.153538942337036133e+00 2.645000000000000018e+00 4.959500000000000204e-05
2.958801797254607013e+00 2.292017221450805664e+00 2.978000000000000203e+00 5.318200000000000005e-05
3.034796258794320245e+00 2.458564043045043945e+00 3.033999999999999808e+00 5.470900000000000085e-05
2.527275987094527832e+00 2.030383110046386719e+00 2.559000000000000163e+00 4.427499999999999876e-05
3.155542057547109813e+00 2.422662019729614258e+00 2.927000000000000046e+00 5.605000000000000038e-05
3.506786336016522121e+00 2.599415540695190430e+00 3.269000000000000128e+00 5.171299999999999768e-05
3.097529912982039058e+00 2.511996030807495117e+00 3.008000000000000007e+00 5.835099999999999749e-05
2.899120826700945841e+00 2.309869050979614258e+00 2.786999999999999922e+00 5.306099999999999901e-05
3.292107639397712227e+00 2.509814977645874023e+00 3.193000000000000060e+00 5.274199999999999749e-05
3.131712636455994847e+00 2.337303400039672852e+00 2.931000000000000050e+00 6.091299999999999769e-05
2.806733771841804170e+00 2.374261379241943359e+00 2.879999999999999893e+00 5.030900000000000232e-05
2.816018356159232905e+00 2.235377788543701172e+00 2.732000000000000206e+00 5.577999999999999788e-05
2.360248420578466177e+00 1.879917621612548828e+00 2.350999999999999979e+00 4.084699999999999703e-05
2.689828639359050033e+00 2.123889446258544922e+00 2.620000000000000107e+00 4.706299999999999985e-05
2.888547603551742782e+00 2.252510070800781250e+00 2.757000000000000117e+00 5.280600000000000230e-05
2.793666855205515276e+00 2.223611116409301758e+00 2.811999999999999833e+00 5.398300000000000136e-05
2.388562851279416588e+00 1.903632044792175293e+00 2.383999999999999897e+00 4.155799999999999750e-05
2.771569729618109434e+00 2.193283557891845703e+00 2.806999999999999940e+00 4.869200000000000069e-05
2.323356373724654755e+00 1.862617135047912598e+00 2.395000000000000018e+00 3.903699999999999911e-05
2.412839565149742960e+00 1.912410974502563477e+00 2.394000000000000128e+00 4.174999999999999838e-05
2.874598574022623865e+00 2.266391754150390625e+00 2.858000000000000096e+00 5.565099999999999962e-05
2.763943241181783250e+00 2.232711791992187500e+00 2.737999999999999989e+00 5.152099999999999681e-05
2.965528978319210474e+00 2.323973178863525391e+00 2.814000000000000057e+00 5.369900000000000205e-05
3.041100014407337682e+00 2.449290037155151367e+00 3.007000000000000117e+00 5.793900000000000211e-05
3.267299063125702840e+00 2.517011642456054688e+00 3.080999999999999961e+00 5.309499999999999902e-05
2.798439719152245875e+00 2.145098447799682617e+00 2.591000000000000192e+00 5.170800000000000027e-05
2.717710314403882776e+00 2.193405866622924805e+00 2.725000000000000089e+00 5.058400000000000223e-05
3.368704158603702759e+00 2.586739063262939453e+00 3.138999999999999790e+00 5.849399999999999934e-05
3.036651490876463910e+00 2.336124420166015625e+00 2.987999999999999989e+00 5.292600000000000115e-05
3.125042398114616926e+00 2.517051696777343750e+00 3.072000000000000064e+00 6.140600000000000127e-05
2.703508079319716817e+00 2.181171655654907227e+00 2.694999999999999840e+00 4.843699999999999720e-05
2.939955298369426817e+00 2.164639711380004883e+00 2.705000000000000071e+00 5.146100000000000077e-05
2.919450195878095844e+00 2.392788410186767578e+00 2.962000000000000188e+00 5.861399999999999819e-05
2.564806250492616790e+00 2.082925558090209961e+00 2.626999999999999780e+00 4.242800000000000103e-05
2.965629801899278828e+00 2.366336584091186523e+00 2.902000000000000135e+00 5.223100000000000187e-05
3.174895558788423777e+00 2.465278387069702148e+00 3.165999999999999925e+00 5.598500000000000015e-05
3.297926582419982822e+00 2.543589591979980469e+00 3.150999999999999801e+00 5.637699999999999911e-05
3.051975025989199786e+00 2.404247522354125977e+00 2.888999999999999790e+00 5.993099999999999930e-05
2.923567726617245732e+00 2.311722993850708008e+00 2.690999999999999837e+00 5.241099999999999676e-05
3.047525034482986950e+00 2.491420269012451172e+00 3.071000000000000174e+00 5.944299999999999991e-05
2.314052020664962850e+00 1.828559279441833496e+00 2.318000000000000060e+00 3.997200000000000286e-05
