# Nygaard Kirkwood HullRadSAS SAXS_weights
3.473494130080518882e+00 3.113817453384399414e+00 3.741000000000000103e+00 1.521599999999999967e-05
3.085770480330424448e+00 2.451833724975585938e+00 3.145000000000000018e+00 7.816599999999999666e-05
3.581742626657197004e+00 2.790410995483398438e+00 3.585999999999999854e+00 6.779200000000000417e-05
3.343733532570283273e+00 2.743265628814697266e+00 3.508000000000000007e+00 3.675700000000000061e-05
3.290333864150037702e+00 2.579427957534790039e+00 3.222999999999999865e+00 4.807700000000000065e-05
3.966799354772761799e+00 3.256033182144165039e+00 4.049999999999999822e+00 4.176599999999999958e-05
3.802148362781722746e+00 3.203008413314819336e+00 4.014000000000000234e+00 5.707400000000000277e-05
3.770058158315696240e+00 3.360931873321533203e+00 3.886000000000000121e+00 3.555099999999999894e-05
3.299680542657179139e+00 2.831590175628662109e+00 3.200000000000000178e+00 3.052299999999999897e-05
3.193077971057054487e+00 2.814308166503906250e+00 3.315999999999999837e+00 3.905400000000000250e-05
3.105630039927143482e+00 2.664080142974853516e+00 3.274999999999999911e+00 1.369200000000000037e-05
3.097244969143436055e+00 2.579998493194580078e+00 3.251999999999999780e+00 5.136200000000000054e-05
3.820286377719695370e+00 3.365813016891479492e+00 4.052999999999999936e+00 5.404099999999999979e-05
3.625347110506255355e+00 2.951985359191894531e+00 3.560999999999999943e+00 3.165800000000000081e-05
3.020381684398675937e+00 2.454921245574951172e+00 2.996999999999999886e+00 3.376900000000000144e-05
3.374964492099028490e+00 2.840881586074829102e+00 3.369000000000000217e+00 4.174800000000000077e-05
3.063828369157890474e+00 2.498051404953002930e+00 3.084000000000000075e+00 6.549100000000000028e-05
3.084895726801088145e+00 2.512631654739379883e+00 3.095000000000000195e+00 2.576900000000000010e-05
3.006587947755286372e+00 2.568064689636230469e+00 3.048000000000000043e+00 1.321499999999999968e-05
3.444978674901571392e+00 2.755814790725708008e+00 3.584000000000000075e+00 2.614300000000000025e-05
3.331706625439908809e+00 2.691217899322509766e+00 3.213999999999999968e+00 2.333600000000000154e-05
3.075507435612722329e+00 2.743380784988403320e+00 3.236000000000000210e+00 1.887900000000000000e-05
3.469390649453811815e+00 2.867328405380249023e+00 3.498000000000000220e+00 9.034299999999999883e-05
3.840030871129567203e+00 3.184899806976318359e+00 3.823999999999999844e+00 2.318600000000000129e-05
2.944324461405910309e+00 2.456699371337890625e+00 2.943999999999999950e+00 4.165699999999999774e-05
3.080870988200574256e+00 2.469237089157104492e+00 3.150999999999999801e+00 3.360200000000000117e-05
2.850380071631755108e+00 2.396668434143066406e+00 2.923999999999999932e+00 2.422100000000000069e-05
2.939553282758893715e+00 2.418813228607177734e+00 3.095000000000000195e+00 1.710100000000000110e-05
3.198001033123805570e+00 2.564113616943359375e+00 3.028999999999999915e+00 4.580799999999999916e-05
3.459737191785448029e+00 2.959392070770263672e+00 3.512999999999999901e+00 5.275199999999999909e-05
3.535422106654954266e+00 2.869182348251342773e+00 3.686999999999999833e+00 6.370500000000000078e-05
3.833060306142326734e+00 3.233248949050903320e+00 3.911000000000000032e+00 7.193400000000000618e-05
3.795910601291493602e+00 3.148706436157226562e+00 3.729999999999999982e+00 5.731299999999999828e-05
3.652989720156176734e+00 3.009697675704956055e+00 3.818000000000000060e+00 4.188599999999999843e-05
2.857682050821265918e+00 2.408545732498168945e+00 2.931999999999999940e+00 2.729300000000000110e-05
2.721284817372475295e+00 2.225546121597290039e+00 2.740000000000000213e+00 3.147399999999999715e-05
2.937536981603810826e+00 2.522912979125976562e+00 3.047000000000000153e+00 1.061899999999999947e-05
3.097857735253174649e+00 2.458482980728149414e+00 3.194999999999999840e+00 1.256499999999999913e-04
3.651859525101825987e+00 3.039330005645751953e+00 3.471000000000000085e+00 2.231799999999999876e-05
3.662208769319621915e+00 2.928100109100341797e+00 3.565999999999999837e+00 2.644699999999999937e-05
3.431334526455400269e+00 2.801658630371093750e+00 3.446000000000000174e+00 2.525099999999999930e-05
3.230926917482675798e+00 2.603550672531127930e+00 3.253000000000000114e+00 5.543099999999999834e-05
3.380084596611944825e+00 2.740996599197387695e+00 3.459999999999999964e+00 2.651600000000000159e-05
4.068895855209592405e+00 3.236029148101806641e+00 3.932999999999999829e+00 6.626699999999999420e-05
3.732134407465976800e+00 3.033470153808593750e+00 3.806999999999999940e+00 5.696800000000000073e-05
3.656774563112501930e+00 3.087089776992797852e+00 3.702999999999999847e+00 1.396800000000000077e-05
3.104270028979784435e+00 2.576359033584594727e+00 3.095000000000000195e+00 2.648399999999999919e-05
3.087014119961586811e+00 2.492121934890747070e+00 3.035000000000000142e+00 3.194399999999999773e-05
3.139538925087787202e+00 2.554506540298461914e+00 3.036000000000000032e+00 4.102800000000000088e-05
3.140844629032805368e+00 2.623605489730834961e+00 3.190999999999999837e+00 5.543200000000000053e-05
3.206238304956291696e+00 2.721607446670532227e+00 3.346000000000000085e+00 2.405499999999999923e-05
3.211528116674956745e+00 2.538652420043945312e+00 3.100999999999999979e+00 4.569500000000000211e-05
3.930566661412993490e+00 3.312702655792236328e+00 3.982000000000000206e+00 3.181900000000000147e-05
4.051349372620834721e+00 3.307894229888916016e+00 4.083999999999999631e+00 1.972999999999999982e-04
3.889993503245753548e+00 3.461942911148071289e+00 4.163000000000000256e+00 1.778499999999999997e-05
3.692275349827225828e+00 3.054565191268920898e+00 3.616999999999999993e+00 5.158099999999999963e-05
3.207629704691661310e+00 2.627754449844360352e+00 3.253000000000000114e+00 3.190500000000000031e-05
3.724055023156032096e+00 3.067559003829956055e+00 3.806999999999999940e+00 5.361500000000000082e-05
3.490988999738468657e+00 2.760056018829345703e+00 3.373000000000000220e+00 4.225800000000000097e-05
3.812623992844058840e+00 2.939994812011718750e+00 3.661000000000000032e+00 1.824399999999999948e-04
4.031888201313956088e+00 3.293764829635620117e+00 4.115999999999999659e+00 9.304199999999999450e-05
3.534268349894006178e+00 2.886527299880981445e+00 3.400999999999999801e+00 1.262299999999999891e-04
3.744714215849287431e+00 2.973033905029296875e+00 3.680000000000000160e+00 1.461199999999999901e-04
4.043142988342583344e+00 3.399447679519653320e+00 4.136000000000000121e+00 6.047300000000000190e-05
3.884552098448323498e+00 3.128213405609130859e+00 3.765000000000000124e+00 8.610000000000000574e-05
3.571342722941147851e+00 2.853134870529174805e+00 3.498000000000000220e+00 6.141400000000000526e-05
2.903891674094669639e+00 2.374030828475952148e+00 3.087000000000000188e+00 4.058199999999999872e-05
3.313424648444500686e+00 2.746773719787597656e+00 3.335999999999999854e+00 1.492500000000000025e-05
3.253094242498376865e+00 2.648383855819702148e+00 3.286999999999999922e+00 8.382799999999999768e-05
3.281923808913993490e+00 2.781578779220581055e+00 3.382000000000000117e+00 3.702799999999999852e-05
3.204456903553935199e+00 2.607840538024902344e+00 3.193000000000000060e+00 9.475300000000000573e-05
3.213758488928252000e+00 2.690824985504150391e+00 3.275999999999999801e+00 1.080199999999999992e-04
3.854751855658009596e+00 3.247870206832885742e+00 4.027999999999999581e+00 3.419999999999999782e-05
3.858273378260510533e+00 3.012459278106689453e+00 3.636000000000000121e+00 1.211399999999999955e-04
3.651371809821279069e+00 2.738130331039428711e+00 3.395000000000000018e+00 3.020299999999999865e-05
4.004797428017045746e+00 3.382844209671020508e+00 4.141000000000000014e+00 3.548500000000000330e-05
3.805348282118082182e+00 3.036986112594604492e+00 3.815999999999999837e+00 6.213899999999999578e-05
3.503168277299601563e+00 2.924393892288208008e+00 3.589999999999999858e+00 3.240499999999999891e-05
3.199183275498322931e+00 2.754372835159301758e+00 3.262999999999999901e+00 2.489399999999999916e-05
2.926490536005613485e+00 2.390778541564941406e+00 3.032999999999999918e+00 1.826699999999999976e-05
3.367797862305806689e+00 2.792367219924926758e+00 3.632000000000000117e+00 2.877800000000000128e-05
3.710438824176332417e+00 3.307021141052246094e+00 4.102999999999999758e+00 2.971199999999999945e-05
3.464309205474543685e+00 2.860631942749023438e+00 3.427000000000000046e+00 3.372000000000000241e-05
3.974360327576652363e+00 3.255800724029541016e+00 4.019999999999999574e+00 5.131300000000000151e-05
3.937337875915219776e+00 3.258109807968139648e+00 3.798999999999999932e+00 6.098699999999999732e-05
3.219178696884887447e+00 2.645025253295898438e+00 3.331999999999999851e+00 1.402300000000000042e-04
3.126469501741643064e+00 2.669249534606933594e+00 3.160000000000000142e+00 2.524199999999999990e-05
2.805025225982449300e+00 2.329244613647460938e+00 2.884999999999999787e+00 6.065299999999999679e-05
3.103277827220196627e+00 2.400576353073120117e+00 3.116000000000000103e+00 3.434400000000000186e-05
3.340832372516858495e+00 2.763703823089599609e+00 3.145999999999999908e+00 1.341300000000000016e-05
2.895625748079712292e+00 2.417613983154296875e+00 2.903000000000000025e+00 1.130499999999999933e-05
3.289124422237060141e+00 2.843797445297241211e+00 3.475000000000000089e+00 1.244699999999999958e-05
3.018661381235073105e+00 2.487398862838745117e+00 3.125000000000000000e+00 6.475800000000000577e-05
2.488543605090195676e+00 2.009727239608764648e+00 2.463000000000000078e+00 1.008999999999999996e-04
3.231382340678483622e+00 2.731153964996337891e+00 3.307999999999999829e+00 2.875800000000000147e-05
3.423859881967687535e+00 2.819315195083618164e+00 3.531000000000000139e+00 2.846499999999999936e-05
3.478200815787154454e+00 2.986907482147216797e+00 3.834999999999999964e+00 1.927500000000000095e-05
3.526654484246619425e+00 2.821193695068359375e+00 3.462000000000000188e+00 3.127200000000000146e-05
3.591100585755223840e+00 3.060264825820922852e+00 3.809000000000000163e+00 3.199699999999999875e-05
3.495119509988110273e+00 2.791493415832519531e+00 3.479000000000000092e+00 1.692399999999999992e-04
3.630774466250622279e+00 2.783005952835083008e+00 3.251999999999999780e+00 9.516199999999999453e-05
3.561165838243304904e+00 2.993192911148071289e+00 3.463000000000000078e+00 2.688200000000000114e-05
2.762615442542688982e+00 2.317113161087036133e+00 2.944999999999999840e+00 4.243100000000000083e-05
2.861927156334902911e+00 2.404138326644897461e+00 2.979000000000000092e+00 3.397499999999999912e-05
2.886272245010368387e+00 2.350291252136230469e+00 2.819999999999999840e+00 6.058199999999999696e-05
2.938107115662994318e+00 2.376815319061279297e+00 3.068999999999999950e+00 9.042799999999999547e-05
3.142682891556098035e+00 2.590148687362670898e+00 3.194999999999999840e+00 2.409199999999999905e-05
3.131978865423200364e+00 2.538821935653686523e+00 3.049999999999999822e+00 6.331100000000000421e-05
3.446790489207750774e+00 2.823855638504028320e+00 3.584000000000000075e+00 3.046200000000000074e-05
3.685016485255406593e+00 2.980618238449096680e+00 3.686999999999999833e+00 3.414199999999999939e-05
3.856276453513616254e+00 3.253327131271362305e+00 4.012999999999999901e+00 2.835300000000000111e-05
3.176396995365530884e+00 2.690463304519653320e+00 3.020000000000000018e+00 8.813699999999999996e-05
2.993493814631175365e+00 2.485076427459716797e+00 3.056000000000000050e+00 4.192500000000000263e-05
3.403141205823825288e+00 2.858909130096435547e+00 3.365000000000000213e+00 6.670799999999999896e-05
2.856741245848287925e+00 2.350949764251708984e+00 2.811999999999999833e+00 2.652699999999999861e-05
2.880879361807685335e+00 2.419327020645141602e+00 2.980999999999999872e+00 8.485899999999999509e-05
3.359583279728038718e+00 2.883569478988647461e+00 3.399999999999999911e+00 5.252899999999999800e-05
3.075947254763474081e+00 2.606084346771240234e+00 3.099000000000000199e+00 3.453999999999999795e-05
2.803912921629106769e+00 2.320414781570434570e+00 3.001999999999999780e+00 2.472200000000000149e-05
3.280757816595029741e+00 2.611599206924438477e+00 3.123000000000000220e+00 1.725299999999999897e-05
3.457547386805035927e+00 2.701140642166137695e+00 3.415999999999999925e+00 6.886399999999999661e-05
3.948365935448011843e+00 3.344439029693603516e+00 4.070000000000000284e+00 8.162500000000000539e-05
3.259755597702379326e+00 2.707581758499145508e+00 3.250999999999999890e+00 5.517900000000000143e-05
3.147114121824369004e+00 2.736354112625122070e+00 3.407999999999999918e+00 2.851599999999999938e-05
3.170630019282282941e+00 2.635265111923217773e+00 3.221000000000000085e+00 4.933600000000000333e-05
3.200221812200100935e+00 2.528229951858520508e+00 3.217000000000000082e+00 2.203999999999999905e-05
3.628782278852083376e+00 3.034190416336059570e+00 3.790999999999999925e+00 3.931399999999999663e-05
3.725165469218422398e+00 2.968836307525634766e+00 3.624000000000000110e+00 8.221200000000000502e-05
3.920061536330793128e+00 3.253146171569824219e+00 4.091000000000000192e+00 8.402100000000000074e-05
3.775787825368370765e+00 3.123483657836914062e+00 3.729999999999999982e+00 3.021300000000000025e-05
3.740758260590578033e+00 2.913279771804809570e+00 3.725999999999999979e+00 1.097100000000000050e-04
3.634609800265307111e+00 2.931293487548828125e+00 3.587000000000000188e+00 4.920999999999999810e-05
2.906939394699194601e+00 2.332291603088378906e+00 2.839999999999999858e+00 3.477299999999999792e-04
3.105357984836373486e+00 2.660329341888427734e+00 3.273000000000000131e+00 5.351000000000000098e-05
2.825829413451782290e+00 2.290514469146728516e+00 2.959000000000000075e+00 1.080600000000000055e-04
2.821264735525108147e+00 2.290630340576171875e+00 2.729999999999999982e+00 1.198400000000000080e-05
3.530699530581628665e+00 3.008311748504638672e+00 3.624000000000000110e+00 2.513799999999999886e-05
3.628704551091087360e+00 2.940801143646240234e+00 3.587000000000000188e+00 5.025099999999999711e-05
3.816795648726136303e+00 3.328735113143920898e+00 4.028999999999999915e+00 3.478900000000000183e-05
3.821381862782242678e+00 3.141729354858398438e+00 3.934000000000000163e+00 8.860800000000000273e-05
3.962380400516513301e+00 3.286369562149047852e+00 4.325999999999999623e+00 7.176000000000000412e-05
3.472123964278947206e+00 2.959333658218383789e+00 3.512999999999999901e+00 2.160800000000000047e-05
3.590636554987143736e+00 2.858515501022338867e+00 3.451999999999999957e+00 4.104599999999999969e-05
3.633364958316220417e+00 3.054148912429809570e+00 3.673000000000000043e+00 4.219700000000000274e-05
3.578583258708719850e+00 2.992957115173339844e+00 3.646999999999999797e+00 7.012300000000000607e-05
3.123282854400165842e+00 2.484792232513427734e+00 3.093999999999999861e+00 4.208999999999999851e-05
3.125671985712333178e+00 2.596482038497924805e+00 3.048999999999999932e+00 1.354499999999999991e-05
3.657585988749738171e+00 3.070621728897094727e+00 3.795999999999999819e+00 4.621299999999999952e-05
3.532124004839690912e+00 2.830088376998901367e+00 3.431999999999999940e+00 1.397600000000000036e-04
3.225085589066730929e+00 2.686057090759277344e+00 3.275999999999999801e+00 1.561600000000000092e-05
3.357200503633811284e+00 2.754186630249023438e+00 3.505999999999999783e+00 2.259700000000000066e-05
3.405207652983917477e+00 2.773778676986694336e+00 3.338999999999999968e+00 5.014299999999999747e-05
3.135229660452475198e+00 2.719691514968872070e+00 3.258999999999999897e+00 1.717599999999999954e-05
3.696963079146247111e+00 3.120407819747924805e+00 3.802000000000000046e+00 4.035200000000000261e-05
4.283246722305241505e+00 3.554294347763061523e+00 4.229000000000000092e+00 2.152599999999999956e-04
4.195989865042102807e+00 3.406624317169189453e+00 4.043000000000000149e+00 2.518900000000000024e-04
3.749262272827375231e+00 3.007363080978393555e+00 3.569999999999999840e+00 1.052900000000000033e-04
3.343139620841499404e+00 2.765014886856079102e+00 3.258999999999999897e+00 1.771799999999999875e-05
3.474617228527187685e+00 2.801820755004882812e+00 3.333000000000000185e+00 4.453999999999999707e-05
3.411488798287860558e+00 2.755012512207031250e+00 3.419000000000000039e+00 2.255400000000000124e-05
3.492386715548779108e+00 3.016340017318725586e+00 3.499000000000000110e+00 2.219299999999999910e-05
3.576568797244608078e+00 3.044694662094116211e+00 3.818999999999999950e+00 2.066799999999999931e-05
3.219076801047957126e+00 2.646305799484252930e+00 3.190999999999999837e+00 6.812600000000000470e-05
3.609446555926532518e+00 2.993028879165649414e+00 3.758000000000000007e+00 2.256000000000000084e-05
3.474270813462600582e+00 2.871521472930908203e+00 3.466000000000000192e+00 5.836600000000000327e-05
3.287411143724936036e+00 2.454633474349975586e+00 3.204000000000000181e+00 7.755299999999999423e-05
2.985058533812391612e+00 2.463801622390747070e+00 2.940999999999999837e+00 6.919799999999999714e-05
2.806473977481481530e+00 2.338527441024780273e+00 2.892999999999999794e+00 3.712699999999999876e-05
2.916178074547419286e+00 2.515441656112670898e+00 3.064999999999999947e+00 3.989199999999999685e-05
3.211403863116763180e+00 2.646574735641479492e+00 3.447999999999999954e+00 2.157100000000000066e-05
3.392266228972116160e+00 2.917160749435424805e+00 3.468999999999999861e+00 3.987200000000000043e-05
4.123784223907048130e+00 3.527366638183593750e+00 4.371999999999999886e+00 4.025300000000000237e-05
3.453598288397534244e+00 2.735082626342773438e+00 3.290999999999999925e+00 6.272799999999999980e-05
3.676832902673005776e+00 3.315461397171020508e+00 4.025000000000000355e+00 4.207300000000000189e-05
3.369802795700912235e+00 2.776536941528320312e+00 3.165999999999999925e+00 2.827400000000000068e-05
3.128223992740399861e+00 2.690937995910644531e+00 3.326000000000000068e+00 1.342400000000000056e-05
3.097690762123016306e+00 2.632846117019653320e+00 3.113999999999999879e+00 3.367700000000000299e-05
3.344620626753133763e+00 2.803332567214965820e+00 3.576000000000000068e+00 1.572199999999999957e-05
3.450467823410485746e+00 2.767522811889648438e+00 3.196000000000000174e+00 1.898000000000000124e-05
3.237636956550472345e+00 2.640561103820800781e+00 3.238999999999999879e+00 2.824600000000000027e-05
3.032928116929365814e+00 2.524848461151123047e+00 3.156000000000000139e+00 8.103600000000000137e-05
3.262781304255349291e+00 2.866079807281494141e+00 3.611000000000000210e+00 1.784400000000000059e-05
3.217927813747611054e+00 2.767668962478637695e+00 3.250999999999999890e+00 1.923399999999999914e-05
2.896256608394902177e+00 2.400305032730102539e+00 2.874000000000000110e+00 5.216399999999999726e-05
2.809491335142099366e+00 2.401246547698974609e+00 2.900999999999999801e+00 2.164400000000000148e-05
2.935649152060132216e+00 2.438358545303344727e+00 2.891999999999999904e+00 5.486100000000000210e-05
2.773970834327992740e+00 2.334054470062255859e+00 2.898000000000000131e+00 3.141599999999999872e-05
2.927516395890164880e+00 2.503537893295288086e+00 3.012000000000000011e+00 1.749800000000000086e-05
3.107103574681798541e+00 2.524699926376342773e+00 3.293000000000000149e+00 1.207399999999999993e-04
2.675410856430899376e+00 2.204664707183837891e+00 2.685000000000000053e+00 2.570100000000000075e-04
2.753602075170968000e+00 2.243306875228881836e+00 2.837000000000000188e+00 1.258999999999999974e-04
3.325162847793097232e+00 2.663640260696411133e+00 3.097999999999999865e+00 3.695999999999999850e-05
3.395328747360089494e+00 2.778290987014770508e+00 3.451000000000000068e+00 2.271000000000000110e-05
3.479258625395977411e+00 2.875017404556274414e+00 3.573999999999999844e+00 5.554299999999999998e-05
3.602022164570202190e+00 2.908496141433715820e+00 3.553999999999999826e+00 3.991799999999999965e-05
3.590661050566080092e+00 2.738774538040161133e+00 3.302999999999999936e+00 5.322300000000000186e-05
3.615867161881369363e+00 3.088874578475952148e+00 3.919999999999999929e+00 7.751400000000000358e-05
3.124919383992426081e+00 2.707546949386596680e+00 3.205999999999999961e+00 3.778000000000000081e-05
3.127209168709820908e+00 2.712818861007690430e+00 3.286999999999999922e+00 3.110399999999999900e-05
3.609949081099166790e+00 2.991823911666870117e+00 3.732000000000000206e+00 3.355499999999999976e-05
3.980652725773882850e+00 3.216397047042846680e+00 3.939000000000000057e+00 9.454999999999999429e-05
3.829054540248471916e+00 3.074192762374877930e+00 3.633999999999999897e+00 2.261900000000000146e-05
3.948600433985506530e+00 3.134448528289794922e+00 3.786999999999999922e+00 4.158100000000000050e-05
3.740860798413331079e+00 2.873634099960327148e+00 3.484999999999999876e+00 1.831400000000000118e-04
4.084674270307369071e+00 3.376985311508178711e+00 4.051000000000000156e+00 6.727900000000000416e-05
3.980370112281384820e+00 3.306451082229614258e+00 4.195999999999999730e+00 5.456299999999999920e-05
4.138037785619422593e+00 3.456186532974243164e+00 4.365000000000000213e+00 5.282100000000000131e-05
3.857567168339779862e+00 3.135195016860961914e+00 3.722999999999999865e+00 8.400799999999999934e-05
3.807290865602918295e+00 3.122325420379638672e+00 3.873000000000000220e+00 3.983999999999999803e-05
3.813871574671961806e+00 3.060718297958374023e+00 3.657999999999999918e+00 4.154299999999999849e-05
3.650522191061725152e+00 3.057872295379638672e+00 3.763999999999999790e+00 1.910200000000000109e-05
3.525886672347593453e+00 2.899457454681396484e+00 3.702999999999999847e+00 2.737300000000000033e-05
3.655211790001133831e+00 2.987421035766601562e+00 3.678999999999999826e+00 8.908900000000000033e-05
3.588715590304937475e+00 2.855911970138549805e+00 3.411999999999999922e+00 1.052600000000000053e-04
3.979403924040493479e+00 3.283206462860107422e+00 4.083000000000000185e+00 5.026800000000000051e-05
4.282992727374955955e+00 3.502336502075195312e+00 4.120000000000000107e+00 2.224299999999999964e-04
4.012879558200293850e+00 3.241930007934570312e+00 4.000000000000000000e+00 1.210799999999999995e-04
3.202916221049683543e+00 2.713072061538696289e+00 3.293000000000000149e+00 2.061300000000000068e-05
3.587321666589095237e+00 2.851786375045776367e+00 3.468999999999999861e+00 3.257799999999999878e-05
3.742006636018246013e+00 2.887840032577514648e+00 3.412999999999999812e+00 6.483999999999999584e-05
3.736971300544310370e+00 3.054855823516845703e+00 3.750000000000000000e+00 7.689000000000000413e-05
3.978911492832131636e+00 3.280680179595947266e+00 4.073999999999999844e+00 6.641400000000000482e-05
3.097759470354468192e+00 2.553154945373535156e+00 3.209000000000000075e+00 4.569699999999999972e-05
2.627567410365772016e+00 2.214252233505249023e+00 2.665999999999999925e+00 9.758200000000000185e-05
2.892047499685536760e+00 2.428503751754760742e+00 2.916999999999999815e+00 3.525999999999999783e-05
3.038375399536306531e+00 2.609361171722412109e+00 3.069999999999999840e+00 2.993700000000000153e-05
3.618547242702134348e+00 2.876906156539916992e+00 3.483000000000000096e+00 6.482699999999999444e-05
3.706711886943045986e+00 3.060794353485107422e+00 3.809000000000000163e+00 2.582899999999999953e-05
3.845491797654825294e+00 3.269957780838012695e+00 4.004999999999999893e+00 2.393299999999999939e-05
3.652291777326219346e+00 2.904951095581054688e+00 3.670999999999999819e+00 4.235400000000000140e-05
3.765911127065990627e+00 3.090166807174682617e+00 3.898000000000000131e+00 1.119799999999999951e-04
3.876074558219428035e+00 3.353085994720458984e+00 4.076999999999999957e+00 4.676400000000000153e-05
3.330864435901066400e+00 2.801056623458862305e+00 3.475000000000000089e+00 2.356900000000000084e-05
3.277058255282469190e+00 2.623898744583129883e+00 3.366000000000000103e+00 2.371900000000000110e-05
3.511855947459336935e+00 2.966515541076660156e+00 3.609999999999999876e+00 2.355700000000000163e-05
3.082807273974825346e+00 2.508840560913085938e+00 3.278999999999999915e+00 1.635499999999999842e-05
3.031370766226355151e+00 2.517432928085327148e+00 3.116999999999999993e+00 2.911699999999999922e-05
3.754217248938041873e+00 3.058156251907348633e+00 3.613999999999999879e+00 4.997500000000000179e-05
3.664629124929220438e+00 2.970844507217407227e+00 3.674999999999999822e+00 4.815299999999999789e-05
3.651335314041440849e+00 3.230305910110473633e+00 4.036999999999999922e+00 1.924599999999999835e-05
3.122166448487379675e+00 2.653835058212280273e+00 3.318000000000000060e+00 4.191699999999999864e-05
3.165873747212020639e+00 2.614602088928222656e+00 3.121999999999999886e+00 4.261499999999999772e-05
3.466666576603681271e+00 2.771961450576782227e+00 3.479000000000000092e+00 4.181000000000000119e-05
3.280310078391960982e+00 2.672573328018188477e+00 3.277000000000000135e+00 3.856200000000000112e-05
3.462331767691645634e+00 2.687017679214477539e+00 3.310000000000000053e+00 1.314999999999999980e-04
3.185027238267014393e+00 2.633012533187866211e+00 3.342000000000000082e+00 1.540100000000000044e-05
3.575052478408464740e+00 2.876913785934448242e+00 3.705000000000000071e+00 4.291600000000000043e-05
4.050581052343964039e+00 3.404708385467529297e+00 4.022000000000000242e+00 1.368899999999999989e-04
3.971584378647295743e+00 3.203400850296020508e+00 3.919999999999999929e+00 7.252799999999999406e-05
3.683889166387639413e+00 3.105552196502685547e+00 3.794999999999999929e+00 2.970899999999999965e-05
3.088796662559830430e+00 2.574801683425903320e+00 3.232000000000000206e+00 1.924199999999999975e-05
2.795548225617409344e+00 2.320869207382202148e+00 2.815999999999999837e+00 4.884599999999999955e-05
3.073993969855647101e+00 2.532986640930175781e+00 3.134999999999999787e+00 1.776899999999999877e-05
3.424569296514992089e+00 2.864631891250610352e+00 3.451999999999999957e+00 5.108899999999999824e-05
3.655946719820773350e+00 2.922510623931884766e+00 3.564000000000000057e+00 4.243200000000000303e-05
3.629585552046112440e+00 2.941120862960815430e+00 3.440999999999999837e+00 2.445100000000000019e-05
3.246958843212407686e+00 2.564476728439331055e+00 3.395000000000000018e+00 8.095499999999999994e-05
3.248816538790836095e+00 2.817352533340454102e+00 3.414000000000000146e+00 3.674699999999999901e-05
3.337807089234252178e+00 2.746983289718627930e+00 3.330000000000000071e+00 2.483000000000000113e-05
3.466232391863955264e+00 2.874665260314941406e+00 3.517999999999999794e+00 3.966200000000000075e-05
